step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,episode/real_actions_Qp_max,episode/real_actions_Qp_mean,episode/real_actions_Qp_min,episode/real_actions_Qp_std,episode/real_actions_R_max,episode/real_actions_R_mean,episode/real_actions_R_min,episode/real_actions_R_std,train/entropy_loss,train/loss,train/policy_gradient_loss,train/value_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check
1870848,442.02740478515625,-0.026830673217773438,1.8038564920425415,1.2023793458938599,0.8331092596054077,0.6036807894706726,0.7693399786949158,0.7810944318771362,0.6509758830070496,4.81125020980835,98.12281799316406,0.06003957241773605,-5.021736145019531,120.0,44.14321517944336,0.5466472506523132,9216.0,,,,,,,,,-2.2047674655914307,0.016677893698215485,-0.0012807123130187392,0.6292600631713867,,,
1880064,462.047119140625,0.10551953315734863,1.5794230699539185,0.7186240553855896,1.0433927774429321,0.6680846214294434,0.8206982612609863,0.7859523892402649,0.6455424427986145,4.813075065612793,98.54183959960938,0.06122373417019844,-5.155118942260742,120.0,34.37265396118164,0.5463658571243286,9216.0,8.0,3.7581629753112793,0.0,3.5102310180664062,14.0,10.070293426513672,6.0,3.367478132247925,-2.206206798553467,0.35235026478767395,-0.0028658260125666857,0.53114914894104,,,
1889280,33.53460693359375,0.4565927982330322,1.3632962703704834,0.8080909848213196,0.5351622700691223,0.6477307677268982,0.7599132657051086,0.7804712653160095,0.654959499835968,4.814128875732422,99.09403991699219,0.061142586171627045,-4.990334510803223,120.0,45.580440521240234,0.5465026497840881,9216.0,8.0,3.7443602085113525,0.0,3.5142579078674316,14.0,10.078543663024902,6.0,3.369199275970459,-2.206507921218872,0.6214249730110168,-0.005850059911608696,0.32865673303604126,,,
1898496,148.82191467285156,-0.21372102200984955,1.9172767400741577,1.645848035812378,0.9895874261856079,0.6598610281944275,0.8013264536857605,0.7798281908035278,0.6581113934516907,4.812280178070068,104.66609191894531,0.06205112114548683,-4.684916973114014,116.0,25.834516525268555,0.5365445613861084,9216.0,8.0,3.731832504272461,0.0,3.5142996311187744,14.0,10.048672676086426,6.0,3.364089250564575,-2.2057547569274902,0.4918553829193115,-0.0018618322210386395,0.5155612230300903,,,
1899696,541.10009765625,0.28167444467544556,1.7815788984298706,0.9909817576408386,0.7792238593101501,0.6621294617652893,,,,,,,,,,,,,,,,,,,,-2.205026865005493,0.01353544369339943,-0.00460136029869318,0.11621358245611191,128.25,36.51523208618164,3.5395047664642334
1907712,84.09302520751953,0.5144250988960266,1.7885609865188599,0.5217458009719849,0.6750151515007019,0.6072874665260315,0.7912599444389343,0.777411937713623,0.6574868559837341,4.810891628265381,99.3154296875,0.06140106916427612,-5.024818420410156,119.0,39.06373977661133,0.5435545444488525,9216.0,,,,,,,,,,,,,,,
1916928,77.29832458496094,-0.6505983471870422,1.74477219581604,0.6662478446960449,0.9248252511024475,0.6537264585494995,0.8653751611709595,0.7829068303108215,0.6624071002006531,4.811288356781006,102.12451934814453,0.062036022543907166,-5.042520046234131,117.0,31.202787399291992,0.5388880968093872,9216.0,8.0,3.7176167964935303,0.0,3.5186288356781006,14.0,9.991715431213379,6.0,3.3699951171875,-2.203314781188965,0.6072751879692078,-0.002549592172726989,0.49623969197273254,,,
1926144,105.89114379882812,-0.041466277092695236,1.991756558418274,0.7871689200401306,0.7626887559890747,0.6966795325279236,0.8167470097541809,0.7904635071754456,0.657446563243866,4.8066205978393555,94.63296508789062,0.05509694665670395,-4.8991851806640625,114.0,40.96393966674805,0.5318443775177002,9216.0,8.0,3.717123031616211,0.0,3.5216257572174072,14.0,10.012956619262695,6.0,3.380392551422119,-2.202425956726074,0.012225117534399033,-0.003911586478352547,0.22375866770744324,,,
1935360,48.136009216308594,0.22360794246196747,1.9594610929489136,0.38867178559303284,0.5951982736587524,0.5966576933860779,0.7536168098449707,0.7648860216140747,0.6595128774642944,4.8060760498046875,99.61334991455078,0.060412123799324036,-5.046754837036133,118.0,51.28703308105469,0.5411344766616821,9216.0,8.0,3.7433977127075195,0.0,3.510582685470581,14.0,10.069329261779785,6.0,3.384633779525757,-2.2010929584503174,0.4766087830066681,-0.001773717231117189,0.5731667280197144,,,
1944576,372.3852233886719,-0.22678755223751068,1.7859108448028564,0.40762776136398315,0.600127637386322,0.6270210146903992,0.756029486656189,0.756848156452179,0.6408899426460266,4.801970958709717,104.298828125,0.06063360720872879,-4.894619464874268,111.0,31.076566696166992,0.5239192843437195,9216.0,8.0,3.768401622772217,0.0,3.522653102874756,14.0,10.111675262451172,6.0,3.38991117477417,-2.1998891830444336,0.3452184200286865,-0.0014418252976611257,0.72523033618927,,,
1949688,117.75497436523438,-0.6092160940170288,1.7033756971359253,1.5233007669448853,1.059859037399292,0.680585503578186,,,,,,,,,,,,,,,,,,,,-2.1991801261901855,0.6725867986679077,-0.004248458426445723,0.31625810265541077,156.75,6.7960968017578125,36.51523208618164
1953792,78.19906616210938,0.299614816904068,1.6171820163726807,0.29325592517852783,0.4598536789417267,0.6166455745697021,0.8058415651321411,0.7874178886413574,0.6506807804107666,4.798592567443848,97.74951171875,0.059135451912879944,-5.010270118713379,120.0,35.602970123291016,0.5449023246765137,9216.0,,,,,,,,,,,,,,,
1963008,170.65525817871094,0.8002273440361023,1.7148139476776123,1.0211920738220215,0.847578227519989,0.585145890712738,0.8083646893501282,0.7911255955696106,0.6527215242385864,4.7999043464660645,97.70311737060547,0.058451514691114426,-4.940798282623291,117.0,38.19993209838867,0.5381672382354736,9216.0,8.0,3.733985662460327,0.0,3.5239579677581787,14.0,10.019811630249023,6.0,3.383848190307617,-2.197101354598999,0.7292662858963013,-0.0037988671101629734,0.47615066170692444,,,
1972224,159.75357055664062,0.09968599677085876,1.6696739196777344,1.8344939947128296,0.878757119178772,0.6846495270729065,0.841618537902832,0.7730669379234314,0.6571488380432129,4.799134254455566,102.13452911376953,0.06460559368133545,-4.944339275360107,122.0,28.382951736450195,0.5487978458404541,9216.0,8.0,3.7692742347717285,0.0,3.5298268795013428,14.0,10.116132736206055,6.0,3.3754825592041016,-2.195253610610962,0.21746213734149933,-0.00261221406981349,0.5011234283447266,,,
1981440,483.3045654296875,0.027568690478801727,1.8585054874420166,0.348050981760025,0.6847553253173828,0.6676636338233948,0.8484942317008972,0.8041477799415588,0.6570706963539124,4.798545837402344,94.91403198242188,0.05799444764852524,-5.045444011688232,120.0,43.50762939453125,0.545518159866333,9216.0,8.0,3.7494125366210938,0.0,3.535867214202881,14.0,10.069328308105469,6.0,3.3843655586242676,-2.1940040588378906,0.012797528877854347,-0.005479773040860891,0.1412355601787567,,,
1990656,229.81271362304688,0.38856780529022217,1.8324742317199707,0.6637343168258667,0.5761644244194031,0.6297014355659485,0.7939214110374451,0.7694904208183289,0.6544501185417175,4.79994010925293,105.18574523925781,0.0645771473646164,-0.26778581738471985,120.0,24.50592803955078,0.5436471104621887,9216.0,,,,,,,,,-2.1908717155456543,0.08426795899868011,-0.002983327955007553,0.522790789604187,,,
1999680,333.61163330078125,0.4168860614299774,1.8024566173553467,0.702218770980835,0.8016414046287537,0.6011691093444824,,,,,,,,,,,,8.0,3.7403645515441895,0.0,3.538764476776123,14.0,10.052748680114746,6.0,3.3743703365325928,-2.1877293586730957,0.004122390411794186,-0.003490359289571643,0.05129258334636688,93.83333587646484,82.26025390625,6.7960968017578125
1999872,392.3345947265625,0.5985162258148193,1.4060816764831543,0.8494629263877869,0.9799410104751587,0.702518880367279,0.920242428779602,0.7829223275184631,0.650312066078186,4.7980570793151855,97.66869354248047,0.061454158276319504,-5.025537490844727,122.0,36.21118927001953,0.5492051839828491,9216.0,,,,,,,,,,,,,,,
2009088,43.814579010009766,0.1881278157234192,1.6933660507202148,0.7673900127410889,0.6998986005783081,0.6210696697235107,0.8537824153900146,0.7966209650039673,0.6583362817764282,4.797155380249023,99.86239624023438,0.06405896693468094,-4.867232322692871,125.0,27.893239974975586,0.554969072341919,9216.0,8.0,3.735450506210327,0.0,3.5384104251861572,14.0,10.06061840057373,6.0,3.3679916858673096,-2.184739351272583,0.07662837207317352,-0.0054880050010979176,0.21271920204162598,,,
2018304,122.1190185546875,-0.3730365037918091,1.5416446924209595,0.5110097527503967,0.7633011937141418,0.6681814789772034,0.8001217246055603,0.7794426083564758,0.6653085350990295,4.799159526824951,97.75824737548828,0.06133192032575607,-5.077500820159912,122.0,46.00551223754883,0.5489531755447388,9216.0,8.0,3.760559320449829,0.0,3.537980794906616,14.0,10.085575103759766,6.0,3.3674793243408203,-2.1824896335601807,0.010019940324127674,-0.006136568263173103,0.204512357711792,,,
2027520,545.248046875,0.1499590426683426,1.6852912902832031,0.8310131430625916,0.9026979207992554,0.6506094932556152,0.8970620036125183,0.7983014583587646,0.6590691804885864,4.794858455657959,95.56752014160156,0.060908183455467224,-4.948001861572266,124.0,41.377899169921875,0.5538306832313538,9216.0,,,,,,,,,-2.1811842918395996,0.016848592087626457,-0.003528687171638012,0.49292367696762085,,,
2036736,455.74603271484375,0.2539949119091034,1.5515741109848022,0.6443304419517517,0.7382607460021973,0.6047492623329163,0.8545377850532532,0.7967981696128845,0.6562694907188416,4.795566082000732,97.42371368408203,0.06186368316411972,-4.9325785636901855,123.0,33.29679870605469,0.5511360764503479,9216.0,8.0,3.8030691146850586,0.0,3.5449447631835938,14.0,10.171233177185059,6.0,3.37253999710083,-2.1796281337738037,0.009846293367445469,-0.00495503842830658,0.37011972069740295,,,
2045952,146.6105499267578,-0.2987605631351471,1.6050647497177124,1.198005199432373,1.1070737838745117,0.7152277827262878,0.7969021201133728,0.7690123319625854,0.6454967856407166,4.793142795562744,101.95406341552734,0.06348191201686859,-4.950239658355713,121.0,29.312232971191406,0.5460637211799622,9216.0,8.0,3.8203516006469727,0.0,3.5470263957977295,14.0,10.174935340881348,6.0,3.3667984008789062,-2.1769556999206543,0.02951042354106903,-0.003450008574873209,0.33378323912620544,,,
2049672,106.94696807861328,0.3287777602672577,1.6168049573898315,1.792772889137268,1.1740238666534424,0.7900791764259338,,,,,,,,,,,,,,,,,,,,-2.17460298538208,0.01208685152232647,-0.005048257298767567,0.1583910435438156,96.91666412353516,91.82098388671875,82.26025390625
2055168,292.64593505859375,0.2751998007297516,1.9563754796981812,0.9648785591125488,0.8777867555618286,0.6830407977104187,0.7968373894691467,0.7947390079498291,0.6544569730758667,4.797763347625732,100.2918930053711,0.06212999299168587,-4.910423278808594,121.0,34.88652420043945,0.5465279817581177,9216.0,8.0,3.764646053314209,0.0,3.5498921871185303,14.0,10.076169967651367,6.0,3.3704469203948975,,,,,,,
2064384,703.1712646484375,-0.0003906511701643467,1.6837354898452759,0.3791658580303192,0.5641646385192871,0.6446040272712708,0.8083024621009827,0.7931663393974304,0.6565307974815369,4.796329498291016,102.37885284423828,0.0660003051161766,-0.28350144624710083,125.0,20.063182830810547,0.5548595786094666,9216.0,8.0,3.73184871673584,0.0,3.543856620788574,14.0,10.011353492736816,6.0,3.366452217102051,-2.171721935272217,0.6256781816482544,-0.00444157887250185,0.28801724314689636,,,
2073600,104.07308197021484,0.07775023579597473,1.47537100315094,0.6298366785049438,0.6108009219169617,0.5891736745834351,0.8420953750610352,0.7778130173683167,0.65508633852005,4.797496795654297,98.34274291992188,0.0612756609916687,-5.072818279266357,121.0,42.66489028930664,0.5468373894691467,9216.0,,,,,,,,,-2.169332504272461,0.0240059494972229,-0.004848370794206858,0.048137109726667404,,,
2082816,665.8958129882812,-0.19412831962108612,1.5389124155044556,0.28077232837677,0.4965687096118927,0.6227759122848511,0.8349822759628296,0.7573083639144897,0.6578367948532104,4.797101974487305,104.10546875,0.06330368667840958,-0.28140121698379517,118.0,23.992168426513672,0.5391327142715454,9216.0,8.0,3.7886788845062256,0.0,3.5475380420684814,14.0,10.113390922546387,6.0,3.3597793579101562,-2.167898178100586,0.011476662941277027,-0.004902731627225876,0.5423802137374878,,,
2092032,296.18597412109375,-0.11904389411211014,1.824432373046875,0.6534214615821838,0.6317654252052307,0.6313261389732361,0.8218062520027161,0.7943954467773438,0.6532726287841797,4.795102119445801,97.59263610839844,0.062427498400211334,-4.98284912109375,126.0,36.524967193603516,0.5578199028968811,9216.0,8.0,3.7569031715393066,0.0,3.5465002059936523,14.0,10.072125434875488,6.0,3.3598382472991943,-2.16738224029541,0.024898681789636612,-0.005863405764102936,0.059016551822423935,,,
2099664,451.7962646484375,-0.055012501776218414,1.691726565361023,0.7104890942573547,0.8308530449867249,0.6542451977729797,,,,,,,,,,,,,,,,,,,,-2.1660640239715576,0.014966107904911041,-0.004752367734909058,0.25722911953926086,88.58333587646484,109.25492858886719,91.82098388671875
2101248,262.0941162109375,0.3411882817745209,1.9257047176361084,0.5135912895202637,0.8207798004150391,0.6748992204666138,0.8234142661094666,0.7766393423080444,0.6521610617637634,4.796408176422119,102.72352600097656,0.0626436322927475,-4.910206317901611,119.0,29.55774688720703,0.5414379239082336,9216.0,8.0,3.7723562717437744,0.0,3.5458898544311523,14.0,10.108241081237793,6.0,3.346486806869507,,,,,,,
2110464,230.43406677246094,0.059726160019636154,1.8702787160873413,0.12257606536149979,0.7110452055931091,0.6627188324928284,0.8222112655639648,0.7910831570625305,0.6500161290168762,4.795346260070801,101.12689208984375,0.06217878684401512,-0.2754640281200409,120.0,20.36710548400879,0.5439474582672119,9216.0,,,,,,,,,-2.1634018421173096,0.012787031941115856,-0.004668903071433306,0.20489339530467987,,,
2119680,229.49598693847656,0.37001532316207886,1.8660918474197388,0.3893726170063019,0.6130293607711792,0.5813626050949097,0.8210136890411377,0.7801060676574707,0.6584382057189941,4.797442436218262,100.7555923461914,0.06394896656274796,-4.9619140625,123.0,33.05542755126953,0.5505029559135437,9216.0,8.0,3.80289888381958,0.0,3.542598009109497,14.0,10.213189125061035,6.0,3.3399436473846436,-2.160033941268921,0.022416317835450172,-0.005217623431235552,0.046253789216279984,,,
2128896,168.2165985107422,-0.057889681309461594,1.864949107170105,1.2082092761993408,0.793354332447052,0.7366076111793518,0.8465825319290161,0.7906181812286377,0.655785322189331,4.796069145202637,94.4635238647461,0.060450419783592224,-4.984734535217285,124.0,42.03469467163086,0.5535484552383423,9216.0,8.0,3.818268060684204,0.0,3.5433261394500732,14.0,10.268356323242188,6.0,3.3415918350219727,-2.158161163330078,0.01669783517718315,-0.006001336965709925,0.28766655921936035,,,
2138112,962.279052734375,0.4211150109767914,1.7363449335098267,0.6285420656204224,0.7348116636276245,0.5973235964775085,0.8321466445922852,0.8068179488182068,0.6576655507087708,4.798128128051758,99.7520980834961,0.06196430325508118,-4.904191017150879,122.0,25.62398338317871,0.5485771298408508,9216.0,8.0,3.7729411125183105,0.0,3.537158727645874,14.0,10.221128463745117,6.0,3.3394546508789062,-2.1577391624450684,0.37517228722572327,-0.004524030722677708,0.60341876745224,,,
2147328,324.9881896972656,0.24239082634449005,1.5309879779815674,1.1881557703018188,1.0632215738296509,0.7265019416809082,0.8806934952735901,0.7887789607048035,0.6550853252410889,4.798580646514893,97.42064666748047,0.062217969447374344,-4.935234069824219,123.0,32.7259635925293,0.5512761473655701,9216.0,,,,,,,,,-2.157463788986206,0.01868981122970581,-0.005193584598600864,0.12917974591255188,,,
2149656,27.25632095336914,0.0001271963119506836,1.6242690086364746,0.3809810280799866,0.6057656407356262,0.6553922295570374,,,,,,,,,,,,8.0,3.7468807697296143,0.0,3.533071517944336,14.0,10.16048526763916,6.0,3.3330705165863037,-2.157089948654175,0.02657426707446575,-0.00522503349930048,0.34978774189949036,104.58333587646484,74.40065002441406,109.25492858886719
2156544,157.17515563964844,0.08230537176132202,1.7779020071029663,0.32076501846313477,0.7064771056175232,0.6630151271820068,0.820604145526886,0.8044635653495789,0.6639268398284912,4.798395156860352,96.65104675292969,0.061858903616666794,-4.913054943084717,126.0,37.9897575378418,0.5578230023384094,9216.0,,,,,,,,,,,,,,,
2165760,330.8819274902344,0.553526759147644,1.7621228694915771,0.5108590722084045,0.651443600654602,0.6487225294113159,0.786380410194397,0.7758949398994446,0.6551271677017212,4.795375823974609,99.6908950805664,0.06276476383209229,-5.008383750915527,122.0,37.95438766479492,0.5486165285110474,9216.0,8.0,3.74113130569458,0.0,3.542160987854004,14.0,10.135571479797363,6.0,3.3319497108459473,-2.1567089557647705,0.524707019329071,-0.005573193076997995,0.4131266474723816,,,
2174976,164.39688110351562,0.26215028762817383,1.6434632539749146,0.9706296324729919,0.8069861531257629,0.6889644861221313,0.8332568407058716,0.7897255420684814,0.6523945927619934,4.802156448364258,99.89912414550781,0.06275774538516998,-4.863388538360596,122.0,28.952434539794922,0.5486593246459961,9216.0,8.0,3.755164861679077,0.0,3.539310932159424,14.0,10.174193382263184,6.0,3.324069023132324,-2.1564977169036865,0.6697377562522888,-0.004620615392923355,0.4554922580718994,,,
2184192,731.341796875,-0.3909447491168976,1.9677209854125977,0.717471182346344,0.6481568217277527,0.686829149723053,0.7995755672454834,0.775262176990509,0.6545524001121521,4.794724464416504,100.8493881225586,0.0647510215640068,-5.01003885269165,124.0,32.504512786865234,0.552884042263031,9216.0,8.0,3.7248921394348145,0.0,3.541369915008545,14.0,10.155518531799316,6.0,3.3283581733703613,-2.154714822769165,0.009966373443603516,-0.005842344835400581,0.1444709748029709,,,
2193408,274.6199645996094,0.12403357028961182,1.8962974548339844,1.5880664587020874,0.9512567520141602,0.620836079120636,0.8256980180740356,0.8078005313873291,0.656403124332428,4.799949645996094,98.26162719726562,0.0637364313006401,-4.971320152282715,127.0,31.306446075439453,0.5601497292518616,9216.0,,,,,,,,,-2.1513333320617676,0.11131171137094498,-0.00397298950701952,0.23001062870025635,,,
2199648,130.89126586914062,-0.4165921211242676,1.7701797485351562,0.9200671911239624,0.9255455732345581,0.7653169631958008,,,,,,,,,,,,8.0,3.690652370452881,0.0,3.5464327335357666,14.0,10.062832832336426,6.0,3.333557367324829,-2.1500518321990967,0.5689598917961121,-0.0045518153347074986,0.26252177357673645,81.08333587646484,98.86190032958984,74.40065002441406
2202624,127.31854248046875,0.013030899688601494,1.6206932067871094,0.730677604675293,0.8069924712181091,0.6721640825271606,0.7898287177085876,0.7806418538093567,0.6546092629432678,4.800071716308594,102.14159393310547,0.06355447322130203,-4.979938507080078,121.0,26.843658447265625,0.5464507937431335,9216.0,,,,,,,,,,,,,,,
2211840,337.74444580078125,0.2658817768096924,1.7532161474227905,0.8827971816062927,0.670794665813446,0.7054141163825989,0.8250213861465454,0.7968636155128479,0.6590791940689087,4.799221038818359,101.37256622314453,0.06557608395814896,-4.986307621002197,126.0,26.2303466796875,0.5576592683792114,9216.0,8.0,3.696688175201416,0.0,3.551741361618042,14.0,10.029112815856934,6.0,3.3375163078308105,-2.1484546661376953,0.03613060340285301,-0.005767195951193571,0.16970506310462952,,,
2221056,602.153076171875,-0.19796210527420044,1.570414423942566,0.7481495141983032,1.0097103118896484,0.7105035781860352,0.8430752754211426,0.761591911315918,0.6464568376541138,4.801596164703369,99.79339599609375,0.060500431805849075,-4.92305326461792,117.0,33.95616149902344,0.5379183888435364,9216.0,8.0,3.7091219425201416,0.0,3.55832839012146,14.0,10.060083389282227,6.0,3.340388059616089,-2.146244764328003,0.009618431329727173,-0.006063950248062611,0.1712530553340912,,,
2230272,567.6792602539062,0.500350832939148,1.7830111980438232,1.7821019887924194,0.9306262135505676,0.6882644295692444,0.7897285223007202,0.7927116751670837,0.6553836464881897,4.8017778396606445,101.37007904052734,0.06441058218479156,-4.996981143951416,125.0,34.92671585083008,0.5555896759033203,9216.0,,,,,,,,,-2.1432855129241943,0.0006072474643588066,-0.005476491991430521,0.2747592031955719,,,
2239488,389.39813232421875,-0.06661538779735565,1.8602277040481567,0.5444177985191345,0.4558789134025574,0.5968586802482605,0.8579855561256409,0.8018707633018494,0.6583564281463623,4.79737663269043,96.2203369140625,0.060762446373701096,-4.926510810852051,123.0,40.942779541015625,0.551564633846283,9216.0,8.0,3.7624151706695557,0.0,3.5715274810791016,14.0,10.04672622680664,6.0,3.355442523956299,-2.140622138977051,0.013649039901793003,-0.004835708066821098,0.34481412172317505,,,
2248704,89.96923828125,-0.31526342034339905,1.70041024684906,0.9191174507141113,1.076562523841858,0.6328862309455872,0.7709274888038635,0.8143500685691833,0.6605736017227173,4.794017791748047,99.01372528076172,0.06304255872964859,-4.8969597816467285,123.0,34.000484466552734,0.5506700873374939,9216.0,8.0,3.755141496658325,0.0,3.566495895385742,14.0,9.994894981384277,6.0,3.3517587184906006,-2.1385300159454346,0.4126005172729492,-0.005233563482761383,0.4263174831867218,,,
2249640,149.41123962402344,0.4190960228443146,1.6180683374404907,0.46805867552757263,0.83139568567276,0.6288072466850281,,,,,,,,,,,,,,,,,,,,-2.1369681358337402,0.4212143123149872,-0.002674494870007038,0.25452354550361633,87.58333587646484,107.4996337890625,98.86190032958984
2257920,427.40863037109375,0.28866440057754517,2.002955198287964,0.5301984548568726,0.626636266708374,0.6093651056289673,0.8170245289802551,0.7725358009338379,0.6530520915985107,4.798708438873291,103.15291595458984,0.0642445981502533,-4.918632984161377,122.0,27.801971435546875,0.5489213466644287,9216.0,8.0,3.7812981605529785,0.0,3.570657253265381,14.0,10.003705024719238,6.0,3.354135751724243,,,,,,,
2267136,498.67132568359375,0.4963533580303192,1.9922924041748047,0.4356701076030731,0.7319154143333435,0.590494692325592,0.7967516183853149,0.77878737449646,0.6551882028579712,4.798186779022217,102.15562438964844,0.06416908651590347,-4.898249626159668,122.0,36.338687896728516,0.5486741065979004,9216.0,,,,,,,,,-2.134289264678955,0.020591001957654953,-0.0034981616772711277,0.18767711520195007,,,
2276352,915.2561645507812,0.5671033263206482,1.5989645719528198,0.37935736775398254,0.7705975770950317,0.6604520082473755,0.8122850060462952,0.7819650769233704,0.6558040380477905,4.796614646911621,103.86585998535156,0.06484077870845795,-0.2825835347175598,121.0,21.899078369140625,0.5460472106933594,9216.0,8.0,3.765798807144165,0.0,3.567139148712158,14.0,9.998392105102539,6.0,3.3528189659118652,-2.130450487136841,0.01717148721218109,-0.0038654578384011984,0.23990783095359802,,,
2285568,42.330257415771484,0.030255993828177452,2.026090145111084,1.800615668296814,1.0434716939926147,0.7683217525482178,0.802329957485199,0.7719464302062988,0.6495881080627441,4.798505783081055,104.03179168701172,0.06598515063524246,-0.27686893939971924,124.0,20.356019973754883,0.5526343584060669,9216.0,8.0,3.7530629634857178,0.0,3.5597550868988037,14.0,9.964554786682129,6.0,3.351383924484253,-2.1267378330230713,0.012052609585225582,-0.005150760989636183,0.054018713533878326,,,
2294784,250.05056762695312,0.46844276785850525,1.801408290863037,0.29716289043426514,0.5435011386871338,0.5955806970596313,0.7946143746376038,0.7594559192657471,0.6479311585426331,4.799896240234375,104.07910919189453,0.062422141432762146,-5.103517532348633,117.0,28.792194366455078,0.5377689599990845,9216.0,8.0,3.818410873413086,0.0,3.5799803733825684,14.0,10.036100387573242,6.0,3.359431266784668,-2.1246843338012695,0.025653861463069916,-0.005378355737775564,0.04455047845840454,,,
2299632,632.5462646484375,0.429854154586792,1.8933379650115967,1.168515920639038,0.6155244708061218,0.545097827911377,,,,,,,,,,,,,,,,,,,,-2.1232314109802246,0.4450480341911316,-0.005382708739489317,0.15910585224628448,101.5,102.55107879638672,107.4996337890625
2304000,82.5569839477539,0.7294919490814209,1.5073891878128052,1.4817684888839722,0.9067403674125671,0.5677871704101562,0.8711374402046204,0.7952268123626709,0.657552182674408,4.793358325958252,94.63434600830078,0.06151522696018219,-4.999960899353027,126.0,43.04868698120117,0.5584278702735901,9216.0,8.0,3.844623327255249,0.0,3.5848212242126465,14.0,10.11253547668457,6.0,3.3543102741241455,,,,,,,
2313216,188.8684844970703,0.651792585849762,2.0019969940185547,0.7362973690032959,0.49311184883117676,0.5816657543182373,0.7387124300003052,0.7915405035018921,0.6525989770889282,4.798793315887451,104.47779083251953,0.06580182164907455,-4.917052268981934,122.0,24.22736930847168,0.5483624339103699,9216.0,,,,,,,,,-2.1231801509857178,0.012063879519701004,-0.004229389596730471,0.5486771464347839,,,
2322432,345.54302978515625,-0.4281761944293976,1.6711866855621338,0.5853909254074097,0.6747481822967529,0.6196559071540833,0.780341386795044,0.7746897339820862,0.6456747651100159,4.800325393676758,104.22607421875,0.0636860579252243,-0.2822791635990143,120.0,20.85434913635254,0.5440425872802734,9216.0,8.0,3.860440254211426,0.0,3.579444408416748,14.0,10.166203498840332,6.0,3.347642660140991,-2.124086618423462,0.012193149887025356,-0.004679076839238405,0.1848715841770172,,,
2331648,262.2335205078125,0.7839450836181641,1.6990107297897339,0.5078300833702087,0.7612819075584412,0.6846998333930969,0.7932626605033875,0.7777893543243408,0.6519323587417603,4.792221546173096,101.98562622070312,0.06372475624084473,-5.001068592071533,121.0,34.824092864990234,0.5466442704200745,9216.0,8.0,3.860468864440918,0.0,3.577317953109741,14.0,10.179228782653809,6.0,3.342681884765625,-2.1236958503723145,0.009795471094548702,-0.005408970173448324,0.04363130033016205,,,
2340864,134.27066040039062,-0.10242019593715668,1.7975202798843384,0.5559927821159363,0.9893027544021606,0.6637519001960754,0.785811722278595,0.7756831049919128,0.6522422432899475,4.796052932739258,100.72644805908203,0.06431585550308228,-4.982248306274414,125.0,40.46310806274414,0.5556424260139465,9216.0,8.0,3.8392586708068848,0.0,3.57997727394104,14.0,10.168641090393066,6.0,3.333361864089966,-2.122126340866089,0.2841304838657379,-0.005547265987843275,0.2895318269729614,,,
2349624,76.60427856445312,0.6712166666984558,1.4626532793045044,0.7480165958404541,0.6685454845428467,0.6955031156539917,,,,,,,,,,,,,,,,,,,,-2.121384620666504,0.007145625539124012,-0.005549673922359943,0.4094911813735962,102.83333587646484,108.73167419433594,102.55107879638672
2350080,46.860923767089844,-0.013553112745285034,1.853912591934204,1.130892276763916,0.81068354845047,0.6741875410079956,0.8291486501693726,0.755989670753479,0.6568056344985962,4.7970733642578125,104.47809600830078,0.06535199284553528,-4.917069911956787,121.0,29.988426208496094,0.5460755228996277,9216.0,,,,,,,,,,,,,,,
2359296,248.88217163085938,0.3056696057319641,1.9742166996002197,1.1004618406295776,1.004115104675293,0.7006708383560181,0.8473678827285767,0.7899721264839172,0.6474297046661377,4.7989702224731445,100.99610137939453,0.06372229009866714,-4.924551486968994,123.0,28.405885696411133,0.5508605241775513,9216.0,8.0,3.7530789375305176,0.0,3.5812485218048096,14.0,10.115750312805176,6.0,3.3221817016601562,-2.1192173957824707,0.020502135157585144,-0.004886549431830645,0.18033276498317719,,,
2368512,38.160030364990234,-0.1939297914505005,1.486203670501709,1.044062614440918,0.9142490029335022,0.573570191860199,0.8411467671394348,0.7820115089416504,0.6621254682540894,4.798506736755371,101.45894622802734,0.06441772729158401,-4.968783378601074,124.0,29.471343994140625,0.5531154870986938,9216.0,8.0,3.7372007369995117,0.0,3.588350534439087,14.0,10.16154670715332,6.0,3.326490640640259,-2.116590738296509,0.014792356640100479,-0.005842852406203747,0.15189461410045624,,,
2377728,83.14918518066406,0.7541201710700989,1.889725923538208,1.040389895439148,0.854876697063446,0.5857921838760376,0.8133924603462219,0.7730567455291748,0.6615543365478516,4.797436714172363,101.93666076660156,0.06428731977939606,-4.915191650390625,123.0,39.62107849121094,0.5510032773017883,9216.0,8.0,3.717759847640991,0.0,3.596601724624634,14.0,10.175354957580566,6.0,3.3232975006103516,-2.1139883995056152,0.015494978986680508,-0.005165329668670893,0.167490154504776,,,
