step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,episode/real_actions_Qp_max,episode/real_actions_Qp_mean,episode/real_actions_Qp_min,episode/real_actions_Qp_std,episode/real_actions_R_max,episode/real_actions_R_mean,episode/real_actions_R_min,episode/real_actions_R_std,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check,actions/dim_0_autocorrelation,actions/dim_0_dynamic_range,actions/dim_10_autocorrelation,actions/dim_10_dynamic_range,actions/dim_11_autocorrelation,actions/dim_11_dynamic_range,actions/dim_1_autocorrelation,actions/dim_1_dynamic_range,actions/dim_2_autocorrelation,actions/dim_2_dynamic_range,actions/dim_3_autocorrelation,actions/dim_3_dynamic_range,actions/dim_4_autocorrelation,actions/dim_4_dynamic_range,actions/dim_5_autocorrelation,actions/dim_5_dynamic_range,actions/dim_6_autocorrelation,actions/dim_6_dynamic_range,actions/dim_7_autocorrelation,actions/dim_7_dynamic_range,actions/dim_8_autocorrelation,actions/dim_8_dynamic_range,actions/dim_9_autocorrelation,actions/dim_9_dynamic_range,actions/entropy,actions/stability
1253376,73.19632721,-0.393562526,1.648502707,1.502873182,0.978153288,0.711591363,0.808000624,0.832997859,0.66784507,4.846327305,99.26233673,0.06234955,-4.870037079,122,30.38609314,0.554031014,9216,78.05999756,99.83753204,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262592,112.5728073,-0.134017333,1.26387465,1.274519682,0.755563557,0.597828507,0.840599895,0.855991066,0.667988479,4.844072819,89.5306015,0.057499263,-5.141705036,122,48.6249733,0.5554865,9216,73.75,90.64670563,46,8,3.17372489,0,3.252939463,14,9.35490036,6,3.133755684,0.006322647,0.061074942,0.200000003,-2.34592247,0.562161446,3.75E-05,0.03876555,-0.00428277,0.781621814,0.21390222,,,,1,9.324029922,-1,9.131586075,1,8.365952492,1,8.780653,-1,10.11249924,1,8.65442276,-1,8.785032272,-1,9.930160522,-1,8.646595001,1,9.188287735,-1,8.894636154,1,8.500030518,0,0.961705208
1271808,74.07774353,0.197359338,1.603175759,0.932828069,0.735036492,0.682878911,0.818737864,0.833516061,0.654776692,4.838013172,88.4421463,0.056232858,-5.10192585,124,50.91798401,0.56007266,9216,75.01000214,85.27262115,46,,,,,,,,,0.006959218,0.056553818,0.200000003,-2.343857288,0.406797409,3.74E-05,0.024206327,-0.004370825,0.781047821,0.680757999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281024,176.7840271,-0.078308918,1.521989465,0.736391306,0.998023391,0.695845962,0.781922638,0.812634468,0.658105373,4.842927933,98.509758,0.060741182,-5.037257195,119,36.9121666,0.546982348,9216,77.73999786,98.78831482,46,8,3.161732435,0,3.253609419,14,9.342781067,6,3.124231577,0.004038405,0.033333335,0.200000003,-2.342662334,0.343886733,3.73E-05,0.544342995,-0.002217425,0.780665636,0.869090259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290240,108.9328537,0.071605273,1.368634343,0.458351016,0.519751728,0.580625415,0.839569151,0.823741376,0.664468586,4.839673519,98.05028534,0.063271172,-4.967999458,125,27.4867897,0.559975028,9216,75.5,98.5827179,46,8,3.189565897,0,3.255936146,14,9.410521507,6,3.13761878,0.005340261,0.04868345,0.200000003,-2.340361357,0.625873804,3.72E-05,0.941317022,-0.004106761,0.779218674,0.298156559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299456,341.5248108,0.011122013,1.44246757,0.167849198,0.627875805,0.606584489,0.848820627,0.841511488,0.66620028,4.838339806,82.83689117,0.051610794,-5.091787338,120,58.30487442,0.550979435,9216,74.91000366,79.66165161,46,8,3.206458092,0,3.271076202,14,9.41574955,6,3.151102304,0.005808333,0.069039352,0.200000003,-2.336969376,0.484352469,3.71E-05,0.029625626,-0.003905255,0.778083742,0.202260479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299792,101.8089752,-0.435873389,1.354437828,1.521779656,0.746828258,0.716951787,,,,,,,,,,,,,,,,,,,,,,,0.006011491,0.046838831,0.200000003,-2.334953308,0.422037184,3.70E-05,0.481012404,-0.003364157,0.777868867,0.900344074,177.9166718,-57.72047424,-19.82196236,,,,,,,,,,,,,,,,,,,,,,,,,,
1308672,154.7254486,0.054944318,1.565493822,0.838261724,0.932375133,0.679309249,0.870822847,0.835500896,0.656357706,4.835814476,96.53184509,0.06354437,-4.970141411,127,27.80290794,0.564657986,9216,73.77999878,96.05596161,46,8,3.226113558,0,3.278406382,14,9.427054405,6,3.161093712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317888,192.2368774,-0.12353795,1.39940536,0.453684747,0.891721427,0.59215498,0.85442996,0.849775672,0.659278154,4.839469433,93.19676971,0.059147067,-4.981794834,122,35.74388504,0.553830743,9216,74.08999634,91.85312653,46,,,,,,,,,0.006249839,0.049855325,0.200000003,-2.334880829,0.730426073,3.69E-05,0.021418231,-0.00452402,0.777902842,0.06758251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327104,337.9656372,-0.306512415,1.594072461,1.34290266,0.779026985,0.607987821,0.810480893,0.822683811,0.651360154,4.839576721,94.63194275,0.059912086,-5.043311596,122,38.63082123,0.553569376,9216,74.26000214,94.64551544,46,8,3.228814363,0,3.289572954,14,9.409026146,6,3.149227619,0.005436967,0.058940973,0.200000003,-2.332962275,0.595454931,3.68E-05,0.013794998,-0.00545077,0.776308715,0.346314341,,,,1,9.507116318,1,9.592594147,1,8.543889999,-1,8.333105087,1,9.044351578,1,8.804987907,-1,9.51033783,1,8.289410591,1,9.404042244,1,8.645258904,-1,8.422777176,-1,9.206339836,0,0.964852691
1336320,323.7387085,-0.134822562,1.412371039,0.6254915,0.748830557,0.597012043,0.796972394,0.832843542,0.653024673,4.837235451,93.9878006,0.058877416,-5.015352249,121,40.68411255,0.551845968,9216,74.94999695,92.25485992,46,8,3.2455163,0,3.297019243,14,9.435493469,6,3.166698694,0.006719692,0.073133677,0.200000003,-2.329575062,0.530430198,3.67E-05,0.012655385,-0.004879834,0.775488198,0.453754038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345536,172.1047668,-0.27254355,1.171229362,0.919803619,0.886813462,0.619754672,0.821270049,0.81018889,0.646948636,4.838307858,97.29471588,0.062068358,-4.990856171,123,26.88480759,0.555732906,9216,76.90000153,98.67791748,46,8,3.306889057,0,3.298430443,14,9.538612366,6,3.178498983,0.00540393,0.050079573,0.200000003,-2.32708025,0.522374988,3.66E-05,0.019568892,-0.003484913,0.774297595,0.380084783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349784,165.7779694,0.206395686,1.370952487,0.899908006,0.78400892,0.586576879,,,,,,,,,,,,,,,,,,,,,,,0.005141562,0.057002313,0.200000003,-2.324110746,0.673724234,3.65E-05,0.022752387,-0.004676835,0.773225307,0.193207726,184.6666718,-48.57712173,-57.72047424,,,,,,,,,,,,,,,,,,,,,,,,,,
1354752,315.2751465,-0.190095231,1.298538089,0.742607832,0.880606174,0.672812581,0.859708846,0.835618913,0.662915289,4.83481884,96.37858582,0.061926264,-5.060181141,125,27.91787338,0.560752511,9216,73.11000061,94.69711304,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363968,456.9918213,-0.165205374,1.55735445,1.536801934,0.945462823,0.747625947,0.824713588,0.850491047,0.665040553,4.83781147,96.61965942,0.062400181,-0.285660595,125,21.35175514,0.560217202,9216,73.81999969,96.05303192,46,8,3.284805059,0,3.303093195,14,9.564576149,6,3.174302816,0.00634125,0.058224827,0.200000003,-2.32189703,0.903886199,3.65E-05,0.008868863,-0.004489862,0.772483468,0.045086894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373184,497.9099731,-0.504057527,1.390371561,0.630215883,0.800127268,0.612018228,0.786179543,0.857396305,0.660129726,4.84057951,96.1652298,0.062725343,-5.091790676,124,26.30661392,0.55781728,9216,72.66999817,96.64035797,46,8,3.313753128,0,3.317401648,14,9.544084549,6,3.169650078,0.00544855,0.049811922,0.200000003,-2.318241835,0.912654042,3.64E-05,0.018159993,-0.005896664,0.770342112,0.049677204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382400,124.2210999,-0.322912425,1.44497335,0.982253015,0.940648139,0.733814478,0.797028005,0.848562241,0.658650756,4.838028431,94.11336517,0.061377838,-5.022439957,127,33.35050964,0.565357327,9216,72.65000153,92.72044373,46,8,3.337304592,0,3.317463875,14,9.562311172,6,3.17987299,0.00449831,0.041861977,0.200000003,-2.311923742,0.675609589,3.63E-05,0.010308316,-0.004846634,0.767657936,0.199345902,,,,1,9.576839447,1,8.297262192,1,9.413820267,1,9.260059357,1,8.913022041,1,8.949859619,1,9.872001648,-1,8.918474197,-1,9.105374336,-1,9.379341125,-1,8.902786255,1,9.032766342,0,0.958339214
1391616,227.3453064,-0.223255366,1.652083158,0.841941476,0.813032985,0.603288651,0.870765507,0.860198557,0.663369477,4.838920116,84.45796204,0.055085324,-5.068272591,128,50.68862534,0.568965137,9216,72.58000183,85.75532532,46,,,,,,,,,0.005166359,0.054890048,0.200000003,-2.304858923,0.560504973,3.62E-05,0.336408824,-0.005305873,0.76491189,0.324224591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399776,63.43212128,-0.26331389,1.536918759,1.342470884,0.585190654,0.637981176,,,,,,,,,,,,,,,8,3.37514925,0,3.317656755,14,9.604304314,6,3.200543642,0.004468555,0.045616321,0.200000003,-2.299538612,0.419306815,3.61E-05,0.012456224,-0.002618826,0.763670921,0.787498534,164.75,16.89074326,-48.57712173,,,,,,,,,,,,,,,,,,,,,,,,,,
1400832,101.6852188,-0.264604449,1.609484434,0.770804465,0.643219531,0.600006402,0.803423405,0.837543309,0.664678395,4.839653969,96.0749054,0.063202374,-4.994331837,126,34.67672729,0.562316895,9216,74.55999756,96.67242432,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410048,414.864624,-0.158569187,1.445100188,1.258260369,0.714146078,0.590796709,0.85003072,0.852413356,0.662035286,4.835573196,95.00925446,0.062213503,-0.353156,126,19.36322784,0.562645137,9216,71.29000092,95.8528595,46,8,3.37169385,0,3.328660011,14,9.593603134,6,3.192427397,0.005826378,0.045428243,0.200000003,-2.297480106,0.561033189,3.60E-05,0.468003631,-0.00427121,0.763205171,0.297440469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419264,75.89633942,-0.640249431,1.600099325,0.725051165,0.982921243,0.743383825,0.870545506,0.854305685,0.668784022,4.836301327,84.66899872,0.056684092,-5.053735256,129,52.25306702,0.571226299,9216,71.88999939,85.69574738,46,8,3.369375706,0,3.319017649,14,9.635652542,6,3.186528206,0.005708242,0.058362268,0.200000003,-2.294849396,0.881750047,3.59E-05,0.02279452,-0.005235344,0.761519194,0.047219802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428480,519.8739014,-0.237696096,1.403588891,0.962548852,0.971660495,0.631949186,0.772471488,0.855300486,0.669848621,4.841961384,97.64608765,0.06526228,-5.013845444,129,27.06912613,0.569111884,9216,72.40000153,97.26210022,46,8,3.410447359,0,3.337984085,14,9.676734924,6,3.190268755,0.00403768,0.043851275,0.200000003,-2.291958332,0.319506824,3.58E-05,0.452878296,-0.002644833,0.761308193,0.799951017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437696,199.4023285,-0.436057985,1.512268782,0.481195211,0.620644093,0.557033002,0.805019557,0.827880502,0.665926099,4.837034225,95.75484467,0.063105389,-4.97713995,127,30.84280014,0.564944804,9216,72.52999878,96.85786438,46,,,,,,,,,0.006475036,0.056618925,0.200000003,-2.291512251,0.613485277,3.57E-05,0.026068252,-0.00507356,0.760900915,0.226155385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446912,57.81833649,0.189307436,1.044013977,0.834612906,0.687534928,0.595770121,0.832051933,0.835016966,0.661659479,4.84180975,92.51979065,0.061220553,-5.056191444,127,41.65578842,0.565314174,9216,72.12000275,94.32766724,46,8,3.420793772,0,3.335960388,14,9.721388817,6,3.188056946,0.006218642,0.053479455,0.200000003,-2.289408207,0.540377498,3.56E-05,-0.000382187,-0.005934163,0.759678304,0.323301047,,,,-1,9.611866951,-1,9.143867493,1,9.844429016,-1,9.005369186,1,9.134331703,1,10.77640438,1,8.566066742,1,9.074543953,1,8.882879257,1,8.854976654,-1,9.622594833,-1,9.367025375,0,0.956452191
1449768,378.5218811,-0.539000869,1.509542346,1.221541405,0.719109058,0.750509262,,,,,,,,,,,,,,,,,,,,,,,0.006791862,0.067831308,0.200000003,-2.286117792,0.377895236,3.55E-05,0.022729076,-0.002951567,0.758399904,0.47908783,153.9166718,28.19202423,16.89074326,,,,,,,,,,,,,,,,,,,,,,,,,,
1456128,237.0246582,0.078725599,1.302376747,0.300076336,0.759422362,0.59222734,0.797149718,0.824923456,0.665220618,4.83976984,98.4421463,0.06313166,-4.967187405,123,26.93299103,0.555886865,9216,73.34999847,96.55815887,46,8,3.451345205,0,3.347926617,14,9.746891975,6,3.191978931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465344,154.9946289,0.28608501,1.687333465,0.922361255,0.648383141,0.600831747,0.8484236,0.806160867,0.655770302,4.842368603,96.67124176,0.063087367,-5.043099403,128,36.50083542,0.567506313,9216,72.51000214,94.05636597,46,8,3.493063211,0,3.358987808,14,9.749204636,6,3.199515581,0.007104358,0.067614295,0.200000003,-2.282937288,0.117312253,3.54E-05,0.007758482,-0.003653312,0.757326484,0.227077723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474560,136.7664032,0.074910328,1.379404664,1.898727775,1.080464363,0.742396951,0.862084866,0.818446159,0.658357084,4.8400383,98.34230804,0.061772022,-0.311966926,120,21.96891022,0.549095213,9216,75.27999878,98.27404022,46,,,,,,,,,0.005096791,0.049081307,0.200000003,-2.279992342,0.546835959,3.53E-05,0.683435082,-0.004759911,0.756100774,0.346107423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483776,405.3621521,0.014887856,1.314221621,1.058886528,0.630275846,0.608088493,0.820248187,0.822197914,0.654866636,4.839325428,96.40874481,0.062762134,-4.996923447,126,32.6182518,0.56293714,9216,73.75,93.82736206,46,8,3.506381273,0,3.354371548,14,9.757267952,6,3.207708836,0.006083915,0.060568575,0.200000003,-2.277795076,0.824485064,3.53E-05,-0.000819735,-0.005744576,0.755659461,0.047665406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492992,273.5956116,0.113778152,1.331153035,1.382630348,0.740547419,0.625914216,0.857571542,0.824504733,0.660919547,4.836363316,91.79820251,0.058770545,-5.101960182,124,43.4981842,0.558811069,9216,74.75,92.08615112,46,8,3.54174304,0,3.351932287,14,9.837443352,6,3.226670504,0.006022344,0.061096642,0.200000003,-2.275827169,0.606963158,3.52E-05,0.008513642,-0.006295463,0.754568577,0.279375941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499760,30.1591053,0.017710349,1.391160846,1.897382379,0.81763953,0.714842081,,,,,,,,,,,,,,,,,,,,,,,0.004957942,0.043192998,0.200000003,-2.273699999,0.570083201,3.51E-05,0.017089482,-0.003799826,0.754205823,0.43865788,126.0833359,90.68762207,28.19202423,,,,,,,,,,,,,,,,,,,,,,,,,,
1502208,284.0244751,0.090673544,1.65169847,2.096939087,0.554469645,0.62425065,0.892903149,0.817273259,0.656417549,4.838988304,87.62834167,0.054661788,-5.051696301,120,48.58902359,0.550326765,9216,76.29000092,90.01235199,46,8,3.550787449,0,3.358608723,14,9.893439293,6,3.234693766,,,,,,,,,,,,,,1,9.048593521,1,8.527482033,1,8.416265488,1,9.201805115,1,9.408524513,1,9.219667435,1,9.644175529,1,10.14411545,-1,9.683175087,-1,8.654672623,-1,9.226923943,-1,8.743164063,0,0.937271655
1511424,36.66587448,0.335242361,1.8148669,1.855461836,0.873048246,0.711706579,0.829951346,0.820069015,0.65599376,4.842086792,97.02021027,0.062649772,-5.047061443,125,32.77414322,0.560869277,9216,75.29000092,97.63886261,46,,,,,,,,,0.004459417,0.041876446,0.200000003,-2.273502827,0.503808916,3.50E-05,0.411692202,-0.0031927,0.754317522,0.55350256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520640,464.4542236,-0.056574922,1.513505578,1.048206091,0.620128989,0.643514812,0.800628185,0.81795913,0.656745195,4.841676235,95.25724792,0.059651397,-5.081980705,120,39.43107224,0.549857199,9216,74.80000305,96.6820755,46,8,3.563199282,0,3.370602131,14,9.884209633,6,3.237064838,0.004689214,0.044003181,0.200000003,-2.273175716,0.234045684,3.49E-05,0.048651244,-0.002710933,0.753874779,0.469940692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529856,217.0641022,0.136842415,1.471217871,0.99039948,0.695159793,0.698631167,0.798282325,0.808580637,0.655661404,4.837182522,97.65227509,0.063112348,-5.176193237,125,41.4945755,0.561029792,9216,73.16000366,98.10993195,46,8,3.572667122,0,3.377452612,14,9.876167297,6,3.24960494,0.006623084,0.072005205,0.200000003,-2.27048254,0.531986117,3.48E-05,0.009141823,-0.006458157,0.752239585,0.284013778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539072,401.8961487,0.26100722,1.583403468,0.261346847,0.527415335,0.608709693,0.803694069,0.798853993,0.651961148,4.841403008,97.18083191,0.061344747,-5.080048561,122,40.93549347,0.554509401,9216,76.01999664,96.06198883,46,8,3.632680416,0,3.395727634,14,9.953489304,6,3.273928642,0.005507431,0.05857205,0.200000003,-2.266639709,0.472254872,3.47E-05,0.004761951,-0.005500954,0.751013994,0.385008335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548288,232.8324585,0.290518522,1.499017477,0.749358296,0.728365064,0.640138149,0.842162728,0.834174275,0.669998109,4.837987423,92.78473663,0.062036134,-5.191799641,128,45.64775848,0.567714691,9216,72.08000183,90.08560181,46,8,3.587711334,0,3.389267683,14,9.916938782,6,3.280692577,0.007930475,0.059208624,0.200000003,-2.263393641,0.453346193,3.46E-05,0.043463454,-0.004831932,0.749799013,0.522412598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549752,71.26831818,-0.070073098,1.576124191,0.414310247,0.738777161,0.679078579,,,,,,,,,,,,,,,,,,,,,,,0.005620034,0.055157695,0.200000003,-2.261479139,0.521313071,3.45E-05,0.382714123,-0.004024847,0.7497679,0.570080161,144.25,30.00279999,90.68762207,,,,,,,,,,,,,,,,,,,,,,,,,,
1557504,165.3264771,-0.078368343,1.380466342,1.217449307,1.016823411,0.759605229,0.790437877,0.803237319,0.664419293,4.841778755,94.66459656,0.057610217,-5.170096874,118,47.43361664,0.5460639,9216,76.63999939,94.57720947,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566720,65.53328705,0.179468468,1.340505719,0.742627025,0.657809317,0.597672522,0.818576455,0.809461117,0.653575778,4.840970516,94.71784973,0.059856474,-5.101135731,121,45.76121521,0.552064657,9216,76.27999878,94.63772583,46,8,3.646410942,0,3.398762226,14,9.953573227,6,3.309862375,0.005334997,0.044393808,0.200000003,-2.261203289,0.43177402,3.44E-05,0.040276702,-0.003261914,0.749436498,0.656730413,,,,1,10.33634186,-1,9.48002243,1,9.434783936,1,8.706567764,1,9.037622452,1,9.605276108,1,8.785087585,1,9.505514145,1,9.818237305,1,9.470929146,-1,9.59280014,-1,9.223285675,0,0.932765603
1575936,212.8671875,0.375207305,1.605112791,0.642811179,0.580629587,0.575837374,0.740248322,0.792676568,0.652656734,4.838747978,102.6064148,0.064037405,-5.19343996,121,26.88556862,0.551189899,9216,76.83999634,102.6578827,46,8,3.639051914,0,3.403124332,14,9.932621002,6,3.319303989,0.006213844,0.054441553,0.200000003,-2.258660555,0.478221953,3.43E-05,0.011907127,-0.00344662,0.747597218,0.536038995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585152,441.0047302,0.02488327,1.465802193,0.602476895,0.739615977,0.634222984,0.785465777,0.806801856,0.650967658,4.83506012,96.75502014,0.059441037,-5.036611557,118,39.30833817,0.544926465,9216,76.80999756,96.59922028,46,8,3.635389805,0,3.421082258,14,9.946482658,6,3.330978632,0.0077149,0.062521704,0.200000003,-2.255638599,0.72427249,3.42E-05,0.021851003,-0.005423771,0.747448683,0.14272067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594368,179.0571289,0.241977036,1.79470706,0.487333745,0.696219385,0.587327838,0.796375394,0.82487303,0.657347322,4.841237068,97.50889587,0.062571384,-4.994759083,125,33.9808197,0.560569823,9216,74.58999634,94.86125946,46,,,,,,,,,0.005190234,0.052162904,0.200000003,-2.254715681,0.556416512,3.41E-05,0.550057232,-0.004249767,0.746777177,0.330355436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599744,202.5402222,-0.23845771,1.731176615,0.892801046,0.71112597,0.619130671,,,,,,,,,,,,,,,8,3.625580788,0,3.433148861,14,9.850968361,6,3.336430788,0.005999019,0.063642941,0.200000003,-2.253097057,0.466766834,3.41E-05,0.550295889,-0.004404866,0.746321797,0.377646208,133.4166718,56.14906311,30.00279999,,,,,,,,,,,,,,,,,,,,,,,,,,
1603584,163.8734283,-0.184104383,1.653136134,0.170287222,0.603666544,0.579396367,0.898016512,0.820863724,0.664873123,4.839263916,88.52482605,0.056480147,-5.029007435,122,53.94242477,0.55496341,9216,72.70999908,85.73937988,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612800,859.333374,0.263214678,1.577747345,0.795950472,0.906971812,0.663651466,0.792889476,0.816174209,0.660471857,4.836355686,99.12358856,0.064138398,-4.966722965,126,25.61094093,0.561998904,9216,74.43000031,100.2038422,46,8,3.65041256,0,3.448352814,14,9.866247177,6,3.33542037,0.007619599,0.05737124,0.200000003,-2.252521753,0.370356381,3.40E-05,0.516792715,-0.002335663,0.746442437,0.788370013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622016,188.389328,-0.516730011,1.592230201,0.804238856,0.92613709,0.679622233,0.809043169,0.808545649,0.65584898,4.838012218,95.08713531,0.059663363,-4.991472721,119,38.34410095,0.547077119,9216,76.55999756,97.0625,46,8,3.686749697,0,3.459266901,14,9.805538177,6,3.338881969,0.005677308,0.050860822,0.200000003,-2.251117945,0.466330707,3.39E-05,0.027951751,-0.004713925,0.744897366,0.218545526,,,,1,9.577666283,1,8.631855011,1,8.734545708,-1,8.877481461,-1,9.553196907,-1,8.989933014,1,10.50762749,-1,9.016771317,1,9.036334038,1,9.935373306,1,8.789325714,1,9.34594059,0,0.936528027
1631232,74.00348663,0.018431464,1.573182702,1.137699604,0.916935027,0.714445293,0.862201929,0.792683899,0.651915014,4.835725784,94.89543152,0.060100328,-5.019686699,124,38.38275528,0.558495581,9216,76.43000031,100.2746582,46,,,,,,,,,0.007978559,0.0714048,0.200000003,-2.248229265,0.46702224,3.38E-05,0.015345894,-0.00471367,0.744597673,0.374878228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640448,36.40581131,0.133199856,1.747982264,0.869084358,0.779660761,0.631394267,0.794242263,0.816586316,0.663345873,4.83821106,97.08522034,0.062598363,-5.039560318,124,39.93420792,0.558485508,9216,74.09999847,97.29241943,46,8,3.729887486,0,3.465643406,14,9.8649683,6,3.350420952,0.005829996,0.056127027,0.200000003,-2.247063398,0.446048737,3.37E-05,0.645644844,-0.003465578,0.743953347,0.425527453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649664,154.5229645,-0.020384768,1.550825953,0.371823311,0.948100209,0.66089946,0.757075667,0.818662763,0.659144938,4.840864182,95.71461487,0.060470872,-5.032642841,121,47.36315918,0.551874101,9216,75.47000122,98.29119873,46,8,3.781949282,0,3.467530251,14,9.946188927,6,3.356076241,0.006154369,0.061009839,0.200000003,-2.245284796,0.407061517,3.36E-05,0.020745628,-0.004177041,0.743098021,0.512798429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649736,621.8522339,-0.169592932,1.787504792,0.41781038,0.76492852,0.63939178,,,,,,,,,,,,,,,,,,,,,,,0.005455974,0.053132232,0.200000003,-2.243504524,0.36784637,3.35E-05,0.232953444,-0.003878824,0.742816687,0.549425185,115.6666641,107.0462646,56.14906311,,,,,,,,,,,,,,,,,,,,,,,,,,
1658880,154.6027374,-0.348716408,1.903432965,0.471410722,0.709144771,0.607513726,0.800129533,0.820878267,0.655371368,4.840096474,99.9903183,0.062772818,-4.967024326,121,27.40488243,0.551099956,9216,77.52999878,99.60286713,46,8,3.74919486,0,3.463220835,14,9.855082512,6,3.351051569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668096,41.91033936,-0.291309565,1.51928699,0.688980877,0.975338936,0.655070662,0.759655714,0.801006913,0.653373301,4.835284233,102.197403,0.062493224,-4.994570255,119,26.25285721,0.546251297,9216,75.23999786,101.7511673,46,8,3.7985847,0,3.461454868,14,9.928873062,6,3.356411695,0.005646377,0.054542825,0.200000003,-2.240395308,0.623600006,3.34E-05,0.00901141,-0.005051509,0.740609765,0.20378612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677312,149.0080414,0.766530395,1.483748555,1.687145829,0.683823824,0.625446379,0.840334713,0.789637268,0.656536996,4.83827877,96.90470123,0.062126666,-4.975160599,124,46.12480927,0.557181895,9216,76.06999969,97.83966827,46,,,,,,,,,0.006428828,0.064547166,0.200000003,-2.237322807,0.674454153,3.33E-05,0.015604626,-0.006895742,0.740701854,0.192220941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686528,377.3485413,0.05240098,1.475316525,0.425339431,0.696605325,0.693114519,0.830742776,0.81268096,0.662808955,4.833311558,94.31130219,0.059486087,-5.019221783,122,43.14479828,0.554129541,9216,74.48000336,94.6007309,46,8,3.7559793,0,3.46645236,14,9.834202766,6,3.355720043,0.006388056,0.046173323,0.200000003,-2.235347271,0.42322582,3.32E-05,0.015935376,-0.003540119,0.739088416,0.491561592,,,,1,8.933276176,-1,9.280763626,-1,8.542599678,-1,8.972204208,-1,8.961378098,1,8.944549561,1,9.074180603,1,8.743177414,1,8.339839935,1,9.281405449,1,8.957048416,-1,9.513057709,0,0.928846657
1695744,128.6392975,-0.473102719,1.509518266,0.459908277,0.592573166,0.590425074,0.897337675,0.80887574,0.663814187,4.832410336,95.47201538,0.060736965,-5.026769161,123,35.67273331,0.556195378,9216,74.51000214,98.12667084,46,8,3.734253883,0,3.472017527,14,9.815794945,6,3.348630428,0.006103799,0.054846644,0.200000003,-2.232431412,0.510274768,3.31E-05,0.067107335,-0.003095826,0.738506675,0.583357036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699728,398.0637207,0.384320587,1.681716561,1.093672872,0.96821624,0.724302828,,,,,,,,,,,,,,,,,,,,,,,0.006855351,0.067824073,0.200000003,-2.23110342,0.636212826,3.30E-05,0.426178038,-0.005833656,0.738242924,0.253758013,137.6666718,101.9017105,107.0462646,,,,,,,,,,,,,,,,,,,,,,,,,,
