step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,train/entropy_loss,train/loss,train/policy_gradient_loss,train/value_loss,episode/real_actions_Th_max,episode/real_actions_Th_mean,episode/real_actions_Th_min,episode/real_actions_Th_std,episode/real_actions_dt_max,episode/real_actions_dt_mean,episode/real_actions_dt_min,episode/real_actions_dt_std,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check
1376256,49.96281433105469,-0.3157518208026886,1.3920458555221558,1.1423060894012451,1.3743237257003784,0.4439520835876465,0.6207767128944397,1.23380446434021,0.4414176344871521,0.614951491355896,-548.3828735351562,-0.016874706372618675,-0.20015573501586914,41.0,204.54852294921875,0.04646381363272667,8192.0,-1.3722822666168213,-0.030304625630378723,-0.026932265609502792,0.024479087442159653,30.0,11.917998313903809,4.0,10.896688461303711,4.0,2.2099461555480957,0.5999999046325684,1.1688331365585327,,,
1384448,957.3189697265625,-0.3781633973121643,1.3216365575790405,0.32311582565307617,0.9943361878395081,0.4391337037086487,0.5296908617019653,1.2092396020889282,0.43429669737815857,0.6179209351539612,-503.7225646972656,-0.016567550599575043,-0.14683429896831512,39.0,166.8121795654297,0.04552754759788513,8192.0,-1.3694629669189453,-0.030513523146510124,-0.029068101197481155,0.026310082525014877,,,,,,,,,,,
1392640,1614.470947265625,-0.46380406618118286,1.4565256834030151,0.9005143046379089,1.3080084323883057,0.6231760382652283,0.5589142441749573,1.257346749305725,0.4573427438735962,0.6177417635917664,-544.0970458984375,-0.016897451132535934,-0.1976041942834854,42.0,246.1630401611328,0.04697195440530777,8192.0,-1.3634089231491089,-0.02920079231262207,-0.03062216192483902,0.0220180694013834,,,,,,,,,,,
1400000,454.2442321777344,-0.5330019593238831,1.2004958391189575,0.6614606380462646,1.600276231765747,0.5700446963310242,,,,,,,,,,,,-1.35828697681427,-0.03427600488066673,-0.018088065087795258,0.020648900419473648,,,,,,,,,242.3125,-527.99853515625,-548.08349609375
1400832,475.7509765625,-0.668929934501648,1.375789761543274,0.45993274450302124,1.2528076171875,0.4631059169769287,0.6708518862724304,1.2969865798950195,0.451355516910553,0.6182990670204163,-598.376220703125,-0.01777593418955803,-0.15194199979305267,39.0,243.2006378173828,0.04588633030653,8192.0,,,,,,,,,,,,,,,
1409024,96.24694061279297,-0.5163497924804688,1.257631778717041,0.5270997285842896,1.3428102731704712,0.5904202461242676,0.5837314128875732,1.281625747680664,0.4507640302181244,0.6148298382759094,-560.457275390625,-0.015491909347474575,-0.6709117293357849,41.0,235.0504150390625,0.04645521938800812,8192.0,-1.3530460596084595,-0.03578454628586769,-0.03050418011844158,0.019853711128234863,30.0,11.944074630737305,4.0,10.955913543701172,4.0,2.158630132675171,0.5999999046325684,1.1651040315628052,,,
1417216,377.6996154785156,-0.3002946078777313,1.4601473808288574,0.25403231382369995,1.0603101253509521,0.4287221431732178,0.5393744111061096,1.1878045797348022,0.4049284756183624,0.6170528531074524,-503.02532958984375,-0.01665835827589035,-0.14191411435604095,37.0,170.3580322265625,0.04411826655268669,8192.0,-1.3436228036880493,-0.03827573359012604,-0.02938629500567913,0.021467532962560654,,,,,,,,,,,
1425408,133.13653564453125,-0.38545408844947815,1.497412919998169,1.0923501253128052,1.2088559865951538,0.5532675981521606,0.617514967918396,1.2391034364700317,0.4296051561832428,0.6157885193824768,-563.73681640625,-0.017093157395720482,-0.18629224598407745,40.0,253.21768188476562,0.04616830125451088,8192.0,-1.3374301195144653,-0.035101912915706635,-0.02797091007232666,0.01996392011642456,,,,,,,,,,,
1433600,678.97119140625,-0.7604676485061646,1.196190595626831,0.5328266024589539,1.2344579696655273,0.3017556369304657,0.6018041968345642,1.2194894552230835,0.43668222427368164,0.6166791915893555,-521.5800170898438,-0.016802946105599403,-0.20129454135894775,44.0,185.0966339111328,0.04829267039895058,8192.0,-1.3312861919403076,-0.03220038861036301,-0.028574468567967415,0.022583944723010063,,,,,,,,,,,
1441792,143.79685974121094,-0.35338500142097473,1.3082700967788696,0.36416202783584595,0.9394571185112,0.23821566998958588,0.5933532118797302,1.2329330444335938,0.4265309274196625,0.6156895756721497,-546.4625854492188,-0.016214493662118912,-0.17414599657058716,41.0,248.00869750976562,0.046448964625597,8192.0,-1.325520634651184,-0.0417785681784153,-0.03106846660375595,0.022631002590060234,30.0,11.790202140808105,4.0,10.908649444580078,4.0,2.194148540496826,0.5999999046325684,1.1563307046890259,,,
1449984,369.373779296875,-0.4436289072036743,1.2881696224212646,0.7145299911499023,1.1162179708480835,0.5347767472267151,0.5440109968185425,1.173575520515442,0.41804736852645874,0.619163453578949,-498.99700927734375,-0.015468781813979149,-0.6169691681861877,39.0,182.90773010253906,0.04569410905241966,8192.0,-1.319305181503296,-0.03597370535135269,-0.02922392450273037,0.02254016138613224,,,,,,,,,,,
1450000,,,,,,,,,,,,,,,,,,-1.3135946989059448,-0.039068035781383514,-0.02712741680443287,0.022705893963575363,,,,,,,,,240.5,-639.14990234375,-527.99853515625
1458176,89.87405395507812,-0.4506896734237671,1.3432139158248901,0.8514589071273804,1.2997413873672485,0.460408478975296,0.613110363483429,1.2688772678375244,0.44813838601112366,0.6197995543479919,-565.1719360351562,-0.016141589730978012,-0.14259745180606842,40.0,234.9059295654297,0.046014171093702316,8192.0,,,,,,,,,,,,,,,
1466368,1094.3743896484375,-0.9404192566871643,1.1330511569976807,1.1046147346496582,1.773091435432434,0.5707955360412598,0.539969265460968,1.1776710748672485,0.42741432785987854,0.6201964020729065,-505.9430847167969,-0.01570659503340721,-0.1474790871143341,36.0,226.8808135986328,0.04351675137877464,8192.0,-1.3076303005218506,-0.04094928503036499,-0.03014902025461197,0.021692896261811256,,,,,,,,,,,
1474560,1678.565185546875,-0.5279348492622375,1.4237127304077148,0.18373528122901917,1.1835997104644775,0.28149881958961487,0.5746634006500244,1.186948299407959,0.4190654456615448,0.6230475306510925,-519.292236328125,-0.01580313965678215,-0.14806176722049713,42.0,210.68447875976562,0.04728298261761665,8192.0,-1.2995089292526245,-0.046470146626234055,-0.028563478961586952,0.018402354791760445,30.0,11.731645584106445,4.0,10.9078369140625,4.0,2.1751832962036133,0.5999999046325684,1.1563266515731812,,,
1482752,484.1383056640625,-0.10276834666728973,1.519240379333496,0.6467390656471252,1.1247193813323975,0.30001404881477356,0.5466691851615906,1.1919368505477905,0.39781415462493896,0.6220280528068542,-502.8993225097656,-0.016665274277329445,-0.22850124537944794,43.0,211.14405822753906,0.04803886264562607,8192.0,-1.2947187423706055,-0.03452964872121811,-0.027743276208639145,0.019196398556232452,,,,,,,,,,,
1490944,627.49853515625,-0.6717230081558228,1.3072962760925293,0.4480504095554352,1.0424703359603882,0.36728963255882263,0.5291571021080017,1.200524091720581,0.42834457755088806,0.6226288676261902,-514.19921875,-0.015866972506046295,-0.1833849400281906,40.0,192.6256103515625,0.046323489397764206,8192.0,-1.291409969329834,-0.035793598741292953,-0.02776101976633072,0.026314396411180496,,,,,,,,,,,
1499136,1466.3115234375,-0.262773722410202,1.488747000694275,0.2821660041809082,1.1013000011444092,0.4303802251815796,0.6736400127410889,1.2559535503387451,0.44409963488578796,0.6220809817314148,-575.0506591796875,-0.017672551795840263,-0.16431932151317596,38.0,194.33653259277344,0.04532753676176071,8192.0,-1.288583755493164,-0.0299050435423851,-0.028899818658828735,0.026113787665963173,,,,,,,,,,,
1500000,142.44216918945312,-0.6879541277885437,1.2809664011001587,0.8663992285728455,1.2359325885772705,0.5272624492645264,,,,,,,,,,,,-1.283925175666809,-0.020914588123559952,-0.029085693880915642,0.025945695117115974,,,,,,,,,227.3125,-501.7696533203125,-639.14990234375
1507328,194.469970703125,-0.8373265266418457,1.0566028356552124,0.5538034439086914,1.225816249847412,0.4264600872993469,0.6182234883308411,1.2312633991241455,0.44132575392723083,0.6198295950889587,-560.9188842773438,-0.01586730219423771,-0.18985535204410553,41.0,213.0855712890625,0.046584371477365494,8192.0,,,,,30.0,11.628365516662598,4.0,10.888862609863281,4.0,2.2203612327575684,0.5999999046325684,1.1243844032287598,,,
1515520,44.44450378417969,-0.5129076242446899,1.0921390056610107,0.8945020437240601,1.9600619077682495,0.5656886100769043,0.6002705693244934,1.2766345739364624,0.4286867678165436,0.6198537349700928,-573.3469848632812,-0.016696976497769356,-0.17966951429843903,38.0,227.32998657226562,0.045313406735658646,8192.0,-1.2781941890716553,-0.033315420150756836,-0.027060752734541893,0.021946219727396965,,,,,,,,,,,
1523712,1946.916748046875,-0.46690770983695984,1.4964652061462402,1.6453231573104858,1.597611665725708,0.367760568857193,0.5556784868240356,1.1935392618179321,0.40751755237579346,0.6244307160377502,-513.1903076171875,-0.016007352620363235,-0.17276281118392944,38.0,176.64581298828125,0.045209240168333054,8192.0,-1.2750011682510376,-0.04036965221166611,-0.026657838374376297,0.03168116882443428,,,,,,,,,,,
1531904,659.0005493164062,-0.3224479556083679,1.413299560546875,0.9925928115844727,1.1694748401641846,0.2905224561691284,0.7026721835136414,1.278295636177063,0.43775704503059387,0.6217125058174133,-596.8005981445312,-0.017501942813396454,-0.17694570124149323,40.0,249.05894470214844,0.04658292606472969,8192.0,-1.272684097290039,-0.03464122861623764,-0.025743205100297928,0.02187095396220684,,,,,,,,,,,
1540096,260.1996154785156,-0.2024853229522705,1.4721465110778809,0.7184047102928162,1.0486605167388916,0.22438155114650726,0.5258919596672058,1.1980644464492798,0.4201643168926239,0.6217244863510132,-516.74853515625,-0.015684911981225014,-0.17590400576591492,41.0,201.2015838623047,0.04670108109712601,8192.0,-1.270958423614502,-0.028117451816797256,-0.02711011841893196,0.025135567411780357,30.0,11.474939346313477,4.0,10.843931198120117,4.0,2.243579149246216,0.5999999046325684,1.1241483688354492,,,
1548288,858.1590576171875,-0.83555006980896,1.1889711618423462,1.0474658012390137,0.9809501767158508,0.5313813090324402,0.6201168894767761,1.1682758331298828,0.41388431191444397,0.6230857968330383,-523.0938110351562,-0.01608562096953392,-0.14742910861968994,41.0,192.25741577148438,0.0466405525803566,8192.0,-1.2672241926193237,-0.04506033658981323,-0.028243735432624817,0.01908879727125168,,,,,,,,,,,
1550000,122.01128387451172,-0.9761223793029785,1.1477770805358887,0.7373619079589844,1.314470887184143,0.6218056082725525,,,,,,,,,,,,-1.262626051902771,-0.03635755181312561,-0.026870256289839745,0.021536286920309067,,,,,,,,,231.0,-449.03216552734375,-501.7696533203125
1556480,187.73403930664062,-0.17427074909210205,1.4997427463531494,1.0565117597579956,1.238133192062378,0.6855887174606323,0.6074087023735046,1.1793252229690552,0.46035462617874146,0.6240541934967041,-527.5261840820312,-0.017097191885113716,-0.16158613562583923,41.0,195.3409423828125,0.04687574878334999,8192.0,,,,,,,,,,,,,,,
1564672,2022.7991943359375,-0.4758802652359009,1.3524152040481567,0.1838369071483612,1.0582828521728516,0.43898478150367737,0.5668073296546936,1.1699966192245483,0.43939363956451416,0.6230319142341614,-499.7162170410156,-0.01565578579902649,-0.16028693318367004,39.0,158.3162841796875,0.045688483864068985,8192.0,-1.2581748962402344,-0.019712699577212334,-0.026377558708190918,0.024883432313799858,,,,,,,,,,,
1572864,58.00657653808594,-0.5217378735542297,1.540598750114441,0.7815391421318054,1.6093924045562744,0.5269281268119812,0.5080035328865051,1.1722246408462524,0.4349730908870697,0.625011682510376,-496.849365234375,-0.014371564611792564,-0.15709376335144043,40.0,183.76121520996094,0.045690786093473434,8192.0,-1.25606369972229,-0.021962832659482956,-0.025594167411327362,0.027715209871530533,30.0,11.264957427978516,4.0,10.745492935180664,4.0,2.254403829574585,0.5999999046325684,1.119996190071106,,,
1581056,536.22705078125,-0.9209648966789246,1.1539721488952637,0.1891878843307495,0.8926571607589722,0.389369398355484,0.5477889776229858,1.1662297248840332,0.40297651290893555,0.6251342296600342,-497.1774597167969,-0.015855900943279266,-0.1505577117204666,43.0,207.89430236816406,0.048123180866241455,8192.0,-1.2554433345794678,-0.027078716084361076,-0.024084405973553658,0.018218694254755974,,,,,,,,,,,
1589248,682.9229736328125,-0.2883143126964569,1.3928556442260742,0.7982178330421448,1.382989525794983,0.4766954481601715,0.6030908823013306,1.2646785974502563,0.45735684037208557,0.6275942921638489,-566.4925537109375,-0.017245274037122726,-0.20183534920215607,33.0,217.10247802734375,0.04238779842853546,8192.0,-1.2531256675720215,-0.0344400554895401,-0.026226254180073738,0.020124802365899086,,,,,,,,,,,
1597440,1637.12744140625,-0.5935414433479309,1.4592374563217163,0.24925664067268372,1.0496418476104736,0.46804118156433105,0.605385422706604,1.2188794612884521,0.48580798506736755,0.6235893964767456,-563.908935546875,-0.014772176742553711,-0.12819157540798187,37.0,194.57041931152344,0.04387211054563522,8192.0,-1.2504734992980957,-0.031893543899059296,-0.025450145825743675,0.029796484857797623,,,,,,,,,,,
1600000,1295.998046875,-0.43250754475593567,1.4834223985671997,0.988253653049469,1.9951088428497314,0.795884907245636,,,,,,,,,,,,-1.2475186586380005,-0.033363427966833115,-0.024819321930408478,0.018308812752366066,,,,,,,,,237.5625,-495.16082763671875,-449.03216552734375
1605632,148.2216339111328,-0.4478800296783447,1.2133326530456543,0.940356969833374,1.4942739009857178,0.6411092281341553,0.5673600435256958,1.2135659456253052,0.4707084596157074,0.6268684267997742,-542.1636962890625,-0.016381751745939255,-0.14510726928710938,40.0,204.12530517578125,0.046119678765535355,8192.0,,,,,30.0,11.311049461364746,4.0,10.773332595825195,4.0,2.270846366882324,0.5999999046325684,1.1173712015151978,,,
1613824,281.66534423828125,0.12720559537410736,1.3835965394973755,0.23437362909317017,1.0857349634170532,0.37075191736221313,0.6312769055366516,1.260395884513855,0.4918287396430969,0.6267662048339844,-570.8333129882812,-0.017171615734696388,-0.1398911029100418,38.0,199.66140747070312,0.04564417526125908,8192.0,-1.244842767715454,-0.035717613995075226,-0.023843586444854736,0.01932740956544876,,,,,,,,,,,
1622016,49.21649169921875,-0.8923755288124084,1.412003517150879,0.5393877625465393,1.1205319166183472,0.4005029797554016,0.5655686259269714,1.1806122064590454,0.44230836629867554,0.6247698664665222,-503.56427001953125,-0.015758974477648735,-0.15121936798095703,46.0,226.08448791503906,0.04967309534549713,8192.0,-1.24380362033844,-0.02788151055574417,-0.024441801011562347,0.020468559116125107,,,,,,,,,,,
1630208,703.187255859375,-0.12907740473747253,1.4845749139785767,0.3577922582626343,1.0562976598739624,0.3314110338687897,0.6394562125205994,1.277558445930481,0.45304715633392334,0.6287611126899719,-565.743408203125,-0.01831386610865593,-0.20323273539543152,35.0,219.0240478515625,0.0441887192428112,8192.0,-1.2412893772125244,-0.029248831793665886,-0.022684423252940178,0.020185908302664757,,,,,,,,,,,
1638400,98.96319580078125,-0.3461068272590637,1.4940439462661743,0.19402360916137695,1.075789451599121,0.24996760487556458,0.6504995822906494,1.257597804069519,0.47083210945129395,0.6292876601219177,-571.8916625976562,-0.01744808442890644,-0.13450291752815247,41.0,232.21212768554688,0.047430284321308136,8192.0,-1.2381489276885986,-0.0310999546200037,-0.02408924512565136,0.02364436350762844,30.0,11.605453491210938,4.0,10.93494987487793,4.0,2.236475944519043,0.5999999046325684,1.129607081413269,,,
1646592,1142.0899658203125,-0.4625624120235443,1.517092227935791,0.19151601195335388,0.8971747756004333,0.30377233028411865,0.6404925584793091,1.2243040800094604,0.4953429400920868,0.624700665473938,-576.3065795898438,-0.01552174985408783,-0.14670538902282715,38.0,271.43701171875,0.04508555307984352,8192.0,-1.23491370677948,-0.027680130675435066,-0.0226580910384655,0.029439130797982216,,,,,,,,,,,
1650000,708.3981323242188,-0.08708909898996353,1.504509449005127,1.0690391063690186,1.611016869544983,0.6963228583335876,,,,,,,,,,,,-1.2319706678390503,-0.030888020992279053,-0.02405090071260929,0.020033150911331177,,,,,,,,,216.9375,-579.906982421875,-495.16082763671875
1654784,523.5072631835938,-0.7047945857048035,1.3442938327789307,0.5340418219566345,1.1932636499404907,0.39942386746406555,0.6046721935272217,1.2161377668380737,0.45963189005851746,0.6295996904373169,-533.7252807617188,-0.017334600910544395,-0.13005772233009338,40.0,181.2805633544922,0.04670614004135132,8192.0,,,,,,,,,,,,,,,
1662976,2014.8736572265625,-0.6386998295783997,1.3864660263061523,0.22483977675437927,0.7807461619377136,0.28130200505256653,0.546194851398468,1.1918489933013916,0.4330936372280121,0.6246655583381653,-497.7567443847656,-0.015241729095578194,-0.6768587231636047,40.0,207.5316162109375,0.04727177694439888,8192.0,-1.2289371490478516,-0.02557888627052307,-0.023161400109529495,0.020033467561006546,,,,,,,,,,,
1671168,95.85748291015625,-0.4641195833683014,1.1404697895050049,0.5056087374687195,1.1085405349731445,0.5123022198677063,0.5829988718032837,1.2258678674697876,0.47295820713043213,0.6267865300178528,-545.14599609375,-0.015858205035328865,-0.13885799050331116,38.0,225.10169982910156,0.04508039355278015,8192.0,-1.225935459136963,-0.02867903560400009,-0.021031059324741364,0.023611189797520638,30.0,12.072067260742188,4.0,11.144338607788086,4.0,2.1977176666259766,0.5999999046325684,1.1467515230178833,,,
1679360,745.2615966796875,-0.4135095477104187,1.4291414022445679,0.47048288583755493,1.398412823677063,0.5127317905426025,0.6121857762336731,1.2285572290420532,0.49119818210601807,0.6292498707771301,-559.467529296875,-0.01675916276872158,-0.1417158842086792,40.0,233.15536499023438,0.04677249863743782,8192.0,-1.2242517471313477,-0.0283203125,-0.021337443962693214,0.02242906391620636,,,,,,,,,,,
1687552,368.7940979003906,-0.8104166388511658,1.2204856872558594,0.317229688167572,1.0844963788986206,0.34985601902008057,0.5765396356582642,1.1921441555023193,0.45455923676490784,0.626404881477356,-529.3555297851562,-0.01620163396000862,-0.17731137573719025,42.0,225.84414672851562,0.04742550477385521,8192.0,-1.2231481075286865,-0.026159094646573067,-0.021538373082876205,0.023232921957969666,,,,,,,,,,,
1695744,1039.23681640625,-0.6932901740074158,1.2890167236328125,0.6454330682754517,1.1193783283233643,0.44069594144821167,0.6440277695655823,1.213639736175537,0.47183582186698914,0.629561722278595,-552.6115112304688,-0.01697162166237831,-0.13906659185886383,37.0,193.1183624267578,0.04536058381199837,8192.0,-1.2213249206542969,-0.0204373300075531,-0.019896941259503365,0.021754896268248558,,,,,,,,,,,
1700000,4229.8203125,-0.7141149044036865,1.3730605840682983,0.20188237726688385,0.87215256690979,0.2849157750606537,,,,,,,,,,,,-1.2191112041473389,-0.02166161686182022,-0.02052142843604088,0.020719705149531364,30.0,12.019282341003418,4.0,11.136590957641602,4.0,2.1458680629730225,0.5999999046325684,1.1523690223693848,231.375,-532.66064453125,-579.906982421875
1703936,341.1517333984375,-0.7795454859733582,1.2511954307556152,0.7010827660560608,1.4036868810653687,0.7665520906448364,0.5744785666465759,1.1740247011184692,0.463513046503067,0.6262077689170837,-531.0127563476562,-0.014533746056258678,-0.17607243359088898,37.0,199.22438049316406,0.0445435605943203,8192.0,,,,,,,,,,,,,,,
1712128,78.50657653808594,-0.3903965353965759,1.355126976966858,0.44582444429397583,1.062719464302063,0.3673936426639557,0.4691486358642578,1.1334489583969116,0.4017411470413208,0.6283760666847229,-465.0173034667969,-0.014318379573523998,-0.1591441035270691,40.0,145.79519653320312,0.04631216078996658,8192.0,-1.2176387310028076,-0.017620544880628586,-0.018145592883229256,0.019067302346229553,,,,,,,,,,,
1720320,239.76385498046875,-0.6876463890075684,1.223218321800232,0.7255628705024719,1.2548284530639648,0.518955647945404,0.6413169503211975,1.2920414209365845,0.45608749985694885,0.6303291916847229,-590.9577026367188,-0.01735602505505085,-0.20490647852420807,38.0,232.5299530029297,0.0458371676504612,8192.0,-1.2163770198822021,-0.02564905770123005,-0.017917955294251442,0.02066999301314354,,,,,,,,,,,
1728512,479.5600891113281,-0.91768479347229,1.265857219696045,0.5435187220573425,1.307238221168518,0.45412498712539673,0.543321967124939,1.196374773979187,0.4326731264591217,0.6311261057853699,-511.9860534667969,-0.015121081843972206,-0.1441490352153778,37.0,157.46253967285156,0.04479989781975746,8192.0,-1.216086506843567,-0.014601858332753181,-0.01884053833782673,0.02203689143061638,30.0,11.917675018310547,4.0,11.131272315979004,4.0,2.1650242805480957,0.5999999046325684,1.1563979387283325,,,
1736704,310.8211364746094,-0.020934442058205605,1.618279218673706,0.444578617811203,1.1531598567962646,0.32129719853401184,0.5607558488845825,1.2096017599105835,0.42454731464385986,0.626120388507843,-526.8668212890625,-0.015661029145121574,-0.1816202849149704,40.0,250.3129119873047,0.04676499217748642,8192.0,-1.2154484987258911,-0.01622755452990532,-0.0183755774050951,0.02084573172032833,,,,,,,,,,,
1744896,415.37432861328125,0.011132121086120605,1.4651097059249878,0.2597368657588959,0.8390947580337524,0.30974695086479187,0.6152968406677246,1.2065638303756714,0.4187942147254944,0.6306106448173523,-540.9232177734375,-0.017413927242159843,-0.16940467059612274,38.0,219.71505737304688,0.046266306191682816,8192.0,-1.2146779298782349,-0.009483102709054947,-0.01658715307712555,0.024813519790768623,,,,,,,,,,,
1750000,207.25546264648438,-0.5174957513809204,1.6042202711105347,0.26689231395721436,1.0876103639602661,0.2913235127925873,,,,,,,,,,,,-1.2142704725265503,-0.017753131687641144,-0.017930347472429276,0.025697987526655197,,,,,,,,,234.1875,-516.8814697265625,-532.66064453125
1753088,1624.4241943359375,-0.1688203513622284,1.5945357084274292,0.5475685000419617,1.1285254955291748,0.5032903552055359,0.5684773325920105,1.1823159456253052,0.4242185354232788,0.6265791058540344,-529.5984497070312,-0.016139566898345947,-0.18592676520347595,40.0,268.2314758300781,0.04650070518255234,8192.0,,,,,,,,,,,,,,,
1761280,646.9878540039062,-0.7923186421394348,1.1832780838012695,0.36128267645835876,0.8424903154373169,0.29431575536727905,0.6293700337409973,1.2608345746994019,0.46942833065986633,0.6301333904266357,-594.6566162109375,-0.0160183347761631,-0.1641790121793747,38.0,316.0937805175781,0.04574489966034889,8192.0,-1.2135237455368042,-0.022464677691459656,-0.016635464504361153,0.01715259812772274,30.0,11.941375732421875,4.0,11.17309284210205,4.0,2.140223979949951,0.5999999046325684,1.161090612411499,,,
1769472,50.361083984375,-0.8443224430084229,1.352166771888733,0.3268704116344452,1.3405171632766724,0.38444602489471436,0.5442832708358765,1.2101579904556274,0.4364756643772125,0.6322461366653442,-513.008544921875,-0.016339650377631187,-0.1755540668964386,39.0,187.6103973388672,0.04660699516534805,8192.0,-1.2125396728515625,-0.022056058049201965,-0.016213536262512207,0.018662793561816216,,,,,,,,,,,
1777664,1077.5718994140625,-0.5004843473434448,1.403374433517456,0.629952073097229,1.066393494606018,0.34614694118499756,0.5710601806640625,1.1773695945739746,0.41657620668411255,0.6278195381164551,-527.447265625,-0.01535223238170147,-0.14577649533748627,36.0,156.60128784179688,0.04444422200322151,8192.0,-1.212464690208435,-0.022214964032173157,-0.01524085272103548,0.02440039813518524,,,,,,,,,,,
1785856,100.70552825927734,-0.5402231216430664,1.4679481983184814,1.3333277702331543,1.2123188972473145,0.6268450021743774,0.5958637595176697,1.2281540632247925,0.44357264041900635,0.6327546834945679,-533.0515747070312,-0.0169338621199131,-0.14349479973316193,41.0,190.26715087890625,0.047673001885414124,8192.0,-1.212398886680603,-0.015274785459041595,-0.013606768101453781,0.016721980646252632,,,,,,,,,,,
1794048,73.75473022460938,-0.1750895082950592,1.3570611476898193,0.6050469279289246,1.3804054260253906,0.36450231075286865,0.5033447742462158,1.1725897789001465,0.4307832419872284,0.6283740401268005,-492.5022277832031,-0.014495184645056725,-0.1594555824995041,39.0,172.34130859375,0.04585867002606392,8192.0,-1.2120035886764526,-0.011268929578363895,-0.014722627587616444,0.02216869220137596,30.0,11.670218467712402,4.0,11.06224250793457,4.0,2.1729042530059814,0.5999999046325684,1.1643362045288086,,,
1800000,50.72795104980469,-0.7689772844314575,1.3893165588378906,0.11252036690711975,0.9992361664772034,0.24954470992088318,,,,,,,,,,,,-1.2116153240203857,-0.013050079345703125,-0.012369854375720024,0.020827006548643112,,,,,,,,,253.8125,-509.98828125,-516.8814697265625
1802240,244.6435546875,-0.4006487727165222,1.216822862625122,0.34400996565818787,1.0692925453186035,0.5035678148269653,0.5535668134689331,1.2031381130218506,0.42356979846954346,0.6325100660324097,-509.8912658691406,-0.01543492078781128,-0.16547167301177979,39.0,184.1124267578125,0.04630798473954201,8192.0,,,,,,,,,,,,,,,
1810432,966.6329345703125,-0.652651309967041,1.4390314817428589,0.1999899297952652,1.0607049465179443,0.49262693524360657,0.5742367506027222,1.1795634031295776,0.42144230008125305,0.6331984996795654,-520.5158081054688,-0.01670651324093342,-0.15952564775943756,40.0,240.2647705078125,0.04722832888364792,8192.0,-1.2115646600723267,-0.007854454219341278,-0.012284607626497746,0.022631200030446053,,,,,,,,,,,
1818624,480.0691223144531,-0.8395442962646484,1.3529202938079834,0.8231607675552368,1.130167007446289,0.4231884777545929,0.674773633480072,1.2222650051116943,0.4428914487361908,0.6335544586181641,-578.4534301757812,-0.017222842201590538,-0.14422763884067535,41.0,251.97372436523438,0.04772263392806053,8192.0,-1.211203932762146,-0.019263722002506256,-0.012363791465759277,0.022672835737466812,,,,,,,,,,,
1826816,1806.603759765625,-0.051720235496759415,1.6541475057601929,0.6142885684967041,1.0592623949050903,0.28418999910354614,0.6552629470825195,1.2692190408706665,0.49108004570007324,0.6350184679031372,-581.6558227539062,-0.01626288704574108,-0.137620210647583,34.0,227.1968231201172,0.043625302612781525,8192.0,-1.2108128070831299,-0.00898969266563654,-0.01140082348138094,0.02577463537454605,30.0,11.512104988098145,4.0,10.995355606079102,4.0,2.209205150604248,0.5999999046325684,1.1624765396118164,,,
1835008,1109.424560546875,-0.5860893726348877,1.4812649488449097,0.19619464874267578,0.8766063451766968,0.41364020109176636,0.590825080871582,1.2480528354644775,0.46538835763931274,0.6344680190086365,-551.2086791992188,-0.01606461964547634,-0.15101192891597748,37.0,203.25953674316406,0.045180290937423706,8192.0,-1.2105845212936401,-0.013131664134562016,-0.010564056225121021,0.01852087490260601,,,,,,,,,,,
1843200,49.84682083129883,-0.349805623292923,1.5631338357925415,0.6586668491363525,1.18051278591156,0.5157075524330139,0.5216633081436157,1.163312315940857,0.41981998085975647,0.6341954469680786,-496.4524841308594,-0.01646878756582737,-0.2214861363172531,43.0,191.010498046875,0.04863720387220383,8192.0,-1.2105166912078857,-0.005569597706198692,-0.01011195033788681,0.027875974774360657,,,,,,,,,,,
1850000,242.2149658203125,-0.6640976071357727,1.2922134399414062,0.6887995004653931,1.4462807178497314,0.7319155335426331,,,,,,,,,,,,-1.2102056741714478,0.0011959988623857498,-0.00979587621986866,0.02405037358403206,,,,,,,,,249.5,-508.3692626953125,-509.98828125
1851392,120.53211975097656,-0.5711755156517029,1.081568717956543,0.5299928784370422,1.266046404838562,0.5083110332489014,0.6955958008766174,1.2222161293029785,0.4612073004245758,0.6342545747756958,-576.8001708984375,-0.016946081072092056,-0.16183869540691376,38.0,165.7736053466797,0.04624410718679428,8192.0,,,,,,,,,,,,,,,
1859584,828.069580078125,-0.33783456683158875,1.6794803142547607,0.5549089908599854,1.1104100942611694,0.4071941673755646,0.682309627532959,1.2804445028305054,0.4404561221599579,0.6313576698303223,-587.5517578125,-0.01816551573574543,-0.13955290615558624,37.0,295.6062316894531,0.04556521028280258,8192.0,-1.2097190618515015,-0.0019692592322826385,-0.00840721931308508,0.028322778642177582,30.0,11.338376998901367,4.0,10.915600776672363,4.0,2.2345011234283447,0.5999999046325684,1.1614242792129517,,,
