step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,episode/real_actions_Th_max,episode/real_actions_Th_mean,episode/real_actions_Th_min,episode/real_actions_Th_std,episode/real_actions_dt_max,episode/real_actions_dt_mean,episode/real_actions_dt_min,episode/real_actions_dt_std,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check,actions/dim_0_autocorrelation,actions/dim_0_dynamic_range,actions/dim_10_autocorrelation,actions/dim_10_dynamic_range,actions/dim_11_autocorrelation,actions/dim_11_dynamic_range,actions/dim_12_autocorrelation,actions/dim_12_dynamic_range,actions/dim_13_autocorrelation,actions/dim_13_dynamic_range,actions/dim_14_autocorrelation,actions/dim_14_dynamic_range,actions/dim_15_autocorrelation,actions/dim_15_dynamic_range,actions/dim_1_autocorrelation,actions/dim_1_dynamic_range,actions/dim_2_autocorrelation,actions/dim_2_dynamic_range,actions/dim_3_autocorrelation,actions/dim_3_dynamic_range,actions/dim_4_autocorrelation,actions/dim_4_dynamic_range,actions/dim_5_autocorrelation,actions/dim_5_dynamic_range,actions/dim_6_autocorrelation,actions/dim_6_dynamic_range,actions/dim_7_autocorrelation,actions/dim_7_dynamic_range,actions/dim_8_autocorrelation,actions/dim_8_dynamic_range,actions/dim_9_autocorrelation,actions/dim_9_dynamic_range,actions/entropy,actions/stability
550000,161.82421875,0.1473046243190765,0.9668939709663392,0.2654814422130584,0.8761704564094543,0.3004880547523498,,,,,,,,,,,,,,,0.0247380882501602,0.1604225784540176,0.2000000029802322,-1.924620151519776,0.9314264059066772,0.0005264489445835,-0.0045231189578771,-0.0057280124165117,0.6422941088676453,0.0598062165081501,,,,,,,,,199.8125,-496.03134633316097,-601.6596069335938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557056,372.9539489746094,0.1233417764306068,0.9373707175254822,1.0160324573516846,1.3342533111572266,0.4976560473442077,0.6802992820739746,1.2895854711532593,0.3800265192985534,0.5666433572769165,-586.4517822265625,-0.0210340861231088,-0.1898240000009536,47.0,216.8641967773437,0.0464730784296989,8192.0,157.77000427246094,-541.801070678893,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565248,591.0208740234375,-0.2434853315353393,0.9683079123497008,0.1043756231665611,1.1292773485183716,0.3291403651237488,0.62715744972229,1.2678165435791016,0.3764182925224304,0.5670618414878845,-557.1256103515625,-0.0181532278656959,-0.184670403599739,50.0,188.3260803222656,0.0473372228443622,8192.0,166.02000427246094,-558.7483602811486,47.0,0.0224949028342962,0.1731770783662796,0.2000000029802322,-1.920461893081665,0.9535768628120422,0.0005205218330956,-0.000211221165955,-0.010509586893022,0.6402069330215454,0.0343272276222705,,,,,,,,,,,,1.0,7.062221527099609,1.0,7.683091163635254,-1.0,7.097997188568115,-1.0,7.042179584503174,-1.0,6.959725379943848,1.0,7.932254791259766,1.0,7.501914024353027,-1.0,7.563424110412598,1.0,7.259755134582519,1.0,6.828696250915527,-1.0,7.300909996032715,-1.0,7.354158401489258,1.0,7.205513954162598,1.0,7.562836170196533,1.0,7.141053199768066,1.0,7.100596904754639,0.0,0.7357892394065857
573440,72.51788330078125,-0.3790109753608703,0.9459611773490906,0.8200738430023193,1.0939176082611084,0.3921394944190979,0.7309015989303589,1.2724732160568235,0.3903761506080627,0.5663393139839172,-588.5953979492188,-0.0213782247155904,-0.1682148575782776,52.0,207.7461395263672,0.0487831272184848,8192.0,163.69000244140625,-556.9195257835038,47.0,0.028881624341011,0.172996237874031,0.2000000029802322,-1.91055965423584,0.9604665040969848,0.0005146283074282,-0.0099648488685488,-0.0079749654978513,0.6368693113327026,0.0273453276604414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581632,62.51951599121094,0.2997996509075165,0.8604514002799988,0.4508231282234192,1.0754843950271606,0.2935535907745361,0.6940404772758484,1.3075439929962158,0.4073521792888641,0.5677823424339294,-614.5303344726562,-0.0202654115855693,-0.2052540630102157,45.0,246.6147918701172,0.0457028672099113,8192.0,165.49000549316406,-565.7579925521833,47.0,0.0271163620054721,0.204154834151268,0.2000000029802322,-1.898471474647522,0.966041088104248,0.000508768367581,-0.0341677218675613,-0.0246980655938386,0.6317193508148193,0.0287648066878318,30.0,17.029462814331055,4.0,10.634568214416504,4.0,2.6115429401397705,0.5999999046325684,1.035233497619629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589824,32.181915283203125,0.0027201771736145,0.8875751495361328,0.4260333776473999,1.1312333345413208,0.3562976717948913,0.7127939462661743,1.3117692470550537,0.4180498719215393,0.5693315863609314,-607.39599609375,-0.0215360466390848,-0.1675214320421219,51.0,192.64707946777344,0.0485605299472808,8192.0,167.74000549316406,-557.3293834489737,47.0,0.0216138157993555,0.1387567967176437,0.2000000029802322,-1.886264681816101,0.9488566517829896,0.0005029419553466,-0.0013189055025577,-0.0082657570019364,0.6297116279602051,0.0393556058406829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598016,843.650634765625,0.1155770644545555,1.0351797342300415,0.4493464827537536,1.1301162242889404,0.3918023109436035,0.663722574710846,1.2589455842971802,0.3988275825977325,0.5667153000831604,-567.0341796875,-0.0193955563008785,-0.2962173223495483,49.0,214.273666381836,0.0472083613276481,8192.0,163.80999755859375,-562.1010083670889,47.0,0.0242948178201913,0.1739309281110763,0.2000000029802322,-1.87666916847229,0.9536277651786804,0.0004971490707248,-0.0187172871083021,-0.0180127341300249,0.6252639293670654,0.0398652479052543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600000,426.95892333984375,0.1360255628824234,1.0087288618087769,1.265324950218201,1.4958181381225586,0.4726829528808594,,,,,,,,,,,,,,,0.021073218435049,0.1192057281732559,0.2000000029802322,-1.866034150123596,0.9603708982467652,0.0004913897719234,0.0079085975885391,-0.0039684223011136,0.6233359575271606,0.0286279916763305,,,,,,,,,212.5,-496.50586896268663,-614.62548828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606208,46.84809494018555,-0.2720339894294739,1.1650936603546145,0.8677618503570557,1.5999815464019775,0.3646780550479889,0.6942372918128967,1.2677971124649048,0.385916918516159,0.5679048299789429,-569.880859375,-0.0202156864106655,-0.3670806288719177,52.0,167.86643981933594,0.0488762520253658,8192.0,161.92999267578125,-554.2845177229499,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614400,314.30242919921875,-0.1465725153684616,1.0228242874145508,0.8794016242027283,1.3040744066238403,0.4672711789608001,0.675920844078064,1.2910685539245603,0.4058445692062378,0.5686380863189697,-585.4063110351562,-0.0190514922142028,-0.1332156956195831,47.0,210.25360107421875,0.046215396374464,8192.0,166.94000244140625,-556.5496021821563,47.0,0.0262004397809505,0.1556555777788162,0.2000000029802322,-1.860137104988098,0.9664239883422852,0.0004856640298385,0.0038763056509196,-0.0061862603761255,0.6219379901885986,0.0277345702052116,30.0,16.929006576538086,4.0,10.635805130004885,4.0,2.61944842338562,0.5999999046325684,1.0326138734817505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622592,1589.25244140625,-0.1834075152873993,0.9834145307540894,0.7254044413566589,1.613012433052063,0.315954715013504,0.5991889238357544,1.285122632980347,0.4191386103630066,0.5701871514320374,-563.7276000976562,-0.0182730294764041,-0.3853224217891693,44.0,184.9830017089844,0.0447812788188457,8192.0,176.27999877929688,-545.9113875331285,48.0,0.0256954245269298,0.1845269054174423,0.2000000029802322,-1.8560227155685425,0.9538992047309875,0.0004799718444701,-0.0250121429562568,-0.0173083692789077,0.6206971406936646,0.0332835353910923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630784,73.76176452636719,-0.1940939575433731,1.115758776664734,0.8172786235809326,1.2257277965545654,0.4814434647560119,0.6015437245368958,1.259532809257507,0.3896886110305786,0.5713282823562622,-546.3068237304688,-0.0176287703216075,-0.1763662695884704,50.0,217.53335571289065,0.0474480055272579,8192.0,177.77000427246094,-542.7370824170374,48.0,0.01963946595788,0.095614343881607,0.2000000029802322,-1.8532918691635127,0.9465966820716858,0.0004743131867144,0.0056538917124271,0.0005283727659843,0.6198632121086121,0.0332339704036712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638976,298.1361083984375,-0.1101605147123336,1.1407148838043213,0.1438421756029129,0.9991708993911744,0.315060555934906,0.6263120174407959,1.2799841165542605,0.3992126882076263,0.5701457262039185,-549.9326782226562,-0.019520528614521,-0.7923793196678162,50.0,205.76809692382807,0.0489167310297489,8192.0,167.99000549316406,-540.2152892479698,48.0,0.0268145892769098,0.19140625,0.2000000029802322,-1.84794282913208,0.9614546298980712,0.000468688114779,-0.0190331302583217,-0.016635550186038,0.6174619197845459,0.0258975736796855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647168,130.47508239746094,-0.0141659080982208,1.0192433595657349,0.6066045165061951,1.348114013671875,0.4955057501792907,0.6564425230026245,1.283913493156433,0.4267520606517792,0.5684812664985657,-572.2481689453125,-0.0192898083478212,-0.2332267761230468,46.0,190.479248046875,0.0459497198462486,8192.0,168.22999572753906,-552.1513206198479,48.0,0.0266352239996194,0.1524465531110763,0.2000000029802322,-1.84210216999054,0.9638791680336,0.0004630965704564,-0.0009185001254081,-0.0039688795804977,0.616456925868988,0.0284057185053825,30.0,16.112281799316406,4.0,10.631760597229004,4.0,2.565468072891236,0.5999999046325684,1.0361723899841309,,,,-1.0,7.348171710968018,1.0,7.716760635375977,1.0,7.329817771911621,-1.0,7.742273330688477,-1.0,8.108979225158691,-1.0,7.565088748931885,1.0,8.042325973510742,-1.0,7.60344123840332,1.0,7.080581665039063,-1.0,7.685994148254394,1.0,6.765989303588867,1.0,7.386865615844727,1.0,7.048039436340332,1.0,6.73630952835083,1.0,8.079204559326172,-1.0,7.15350341796875,0.0,0.7081919312477112
650000,1525.664794921875,-0.271563172340393,1.0766680240631104,0.8815088272094727,1.4826775789260864,0.5340054035186768,,,,,,,,,,,,,,,0.0310609545558691,0.154871329665184,0.2000000029802322,-1.8390426635742188,0.9655550122261048,0.000457538611954,-0.0085688028484582,-0.002294443314895,0.6155108213424683,0.0262737907469272,,,,,,,,,203.5625,-488.19433204748583,-602.595458984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655360,876.4818115234375,0.3434760272502899,1.1676796674728394,0.5560917854309082,1.0378707647323608,0.5250789523124695,0.7029467225074768,1.3440663814544678,0.4595597088336944,0.5707750916481018,-626.4411010742188,-0.018350962549448,-0.1297477036714553,43.0,193.2857360839844,0.0443030968308448,8192.0,179.47000122070312,-554.9092237378794,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663552,446.93170166015625,-0.1689197570085525,1.107256531715393,0.3160150945186615,1.2244422435760498,0.3829481899738312,0.4999841749668121,1.2235002517700195,0.4305416345596313,0.5721705555915833,-485.1329345703125,-0.0175742637366056,-0.8172075748443604,53.0,172.74244689941406,0.0496944487094879,8192.0,172.61000061035156,-541.1803159990111,48.0,0.031201833859086,0.14825439453125,0.2000000029802322,-1.8357669115066528,0.9592587351799012,0.0004520141810644,0.0930575430393219,0.0049379309639334,0.6148422956466675,0.0270012114197015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671744,401.2476806640625,0.3784317076206207,1.0698133707046509,0.7882324457168579,1.2955509424209597,0.5717440843582153,0.5363563895225525,1.2516593933105469,0.4244507253170013,0.5724636316299438,-514.061767578125,-0.0179090537130832,-0.1950901001691818,46.0,154.74191284179688,0.0458364598453044,8192.0,164.1699981689453,-532.7411325336452,48.0,0.0287274457514286,0.1577899605035781,0.2000000029802322,-1.834975242614746,0.9570813179016112,0.0004465233068913,-0.0136691983789205,-0.0114271035417914,0.6147267818450928,0.0254446733742952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679936,1015.885498046875,-0.1691832244396209,1.166081428527832,0.778947114944458,1.2075525522232056,0.5176057815551758,0.6453917622566223,1.2932981252670288,0.449244737625122,0.5741727352142334,-580.423583984375,-0.0186390113085508,-0.1556737571954727,46.0,174.66268920898438,0.0459711365401744,8192.0,172.1199951171875,-532.931207494294,48.0,0.0208504777401685,0.1515794843435287,0.2000000029802322,-1.832618236541748,0.9589128494262696,0.0004410659894347,-0.0186965651810169,-0.0076022115536034,0.6140589714050293,0.0224185269325971,30.0,15.486651420593262,4.0,10.622152328491213,4.0,2.51159930229187,0.5999999046325684,1.0525414943695068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688128,159.42645263671875,-0.010147450491786,1.023232102394104,0.4218260049819946,1.0760504007339478,0.4008128643035888,0.5954328179359436,1.2842998504638672,0.444247156381607,0.5737310647964478,-542.4788818359375,-0.0182853434234857,-0.1464085131883621,48.0,180.25201416015625,0.0470516346395015,8192.0,173.24000549316406,-542.9998632085267,48.0,0.0229848753660917,0.1192801371216774,0.2000000029802322,-1.8301265239715576,0.9616275429725648,0.0004356422286946,0.0085027404129505,-0.0021184417419135,0.6132196187973022,0.0259150899946689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696320,116.43560028076172,0.2900256812572479,1.2420719861984253,0.7400281429290771,1.0967671871185305,0.4097029864788055,0.6913810968399048,1.327039122581482,0.4494034945964813,0.5729096531867981,-607.90380859375,-0.0193178746849298,-0.1613926887512207,45.0,153.94285583496094,0.0460665039718151,8192.0,177.0800018310547,-547.3581533374171,49.0,0.0197883360087871,0.1580810546875,0.2000000029802322,-1.8267052173614504,0.964598834514618,0.000430252024671,-0.0091120274737477,-0.0096505116671323,0.6121950745582581,0.0236601512879133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700000,306.7693176269531,-0.236371174454689,1.2460508346557615,0.666411280632019,1.297931671142578,0.5328188538551331,,,,,,,,,,,,,,,0.0222939401865005,0.15374755859375,0.2000000029802322,-1.818771719932556,0.959970235824585,0.000424895377364,-0.0063080992549657,-0.0118188746273517,0.6078453063964844,0.0303497556596994,,,,,,,,,234.625,-475.01418722795376,-526.6812133789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704512,605.2176513671875,-0.3817794919013977,0.9923656582832336,0.8993228673934937,1.4254897832870483,0.4531230330467224,0.636143147945404,1.3365854024887085,0.4558082818984985,0.5771874785423279,-599.5868530273438,-0.0176412165164947,-0.2139281928539276,45.0,211.2870330810547,0.0458937026560306,8192.0,185.1499938964844,-544.0212515589918,48.0,,,,,,,,,,,30.0,14.922389030456545,4.0,10.65088939666748,4.0,2.459979295730591,0.5999999046325684,1.0675079822540283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712704,123.52603149414062,0.3301796913146972,1.2642154693603516,0.6614773869514465,1.232233643531799,0.4587778449058532,0.6137366890907288,1.3023236989974976,0.4326565861701965,0.5787084698677063,-560.9846801757812,-0.0181408692151308,-0.1485464870929718,40.0,152.5095977783203,0.043233398348093,8192.0,186.6499938964844,-547.0838647109335,49.0,0.0297178123146295,0.1756184846162796,0.2000000029802322,-1.8045084476470947,0.9656333923339844,0.0004195722867734,-0.024504130706191,-0.0164295639842748,0.6046372652053833,0.0190493371337652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720896,968.9036865234376,-0.4128347635269165,1.149977207183838,0.7848923802375793,1.2849464416503906,0.4062071442604065,0.5454460978507996,1.248077630996704,0.45183065533638,0.5751168131828308,-536.1074829101562,-0.0169682558625936,-0.8493003249168396,45.0,181.928451538086,0.0464887022972106,8192.0,187.6699981689453,-538.6884771008226,49.0,0.0274567883461713,0.1774359792470932,0.2000000029802322,-1.7949342727661133,0.9591426253318788,0.0004142827528994,-0.0311180390417575,-0.0165542028844356,0.6018402576446533,0.0208720620721578,,,,,,,,,,,,1.0,6.822298049926758,1.0,7.875035762786865,-1.0,7.1826934814453125,1.0,7.678509712219238,1.0,7.598263740539551,-1.0,7.2429704666137695,1.0,7.014780044555664,-1.0,7.417618274688721,1.0,7.872367858886719,-1.0,7.022515773773193,1.0,7.691736221313477,-1.0,7.788302421569824,1.0,7.874536514282227,1.0,7.519456386566162,1.0,7.251868724822998,1.0,7.300925254821777,0.0,0.6949043869972229
729088,401.1788024902344,-0.0754762664437294,1.1820749044418335,0.7218337059020996,1.3162143230438232,0.3993844389915466,0.6660075783729553,1.3382763862609863,0.4315392971038818,0.5781372785568237,-601.3594360351562,-0.0179194957017898,-0.1691426634788513,43.0,206.04052734375,0.0448362305760383,8192.0,189.69000244140625,-524.9103336305486,49.0,0.0234182327985763,0.166168212890625,0.2000000029802322,-1.7858532667160034,0.9636502861976624,0.0004090267466381,-0.0070032998919487,-0.0113149872049689,0.5989428758621216,0.0241756364703178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737280,591.5479736328125,-0.3690764307975769,1.170268416404724,0.6414202451705933,1.061717510223389,0.3904043734073639,0.624777615070343,1.262126922607422,0.4230327606201172,0.5773802995681763,-563.6126098632812,-0.0174848549067974,-0.2273138016462326,46.0,153.8865203857422,0.0461862832307815,8192.0,189.13999938964844,-538.5549938685061,49.0,0.0261990334838628,0.1470231711864471,0.2000000029802322,-1.777901291847229,0.957465410232544,0.0004038043261971,-0.0203948467969894,-0.0130548598244786,0.5979702472686768,0.0255511533468961,30.0,14.712976455688477,4.0,10.757506370544434,4.0,2.385690212249756,0.5999999046325684,1.086605191230774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745472,38.83113098144531,0.0060451030731201,1.3122540712356567,0.2788963913917541,0.9326438307762146,0.3205861449241638,0.5260227918624878,1.235791802406311,0.414292961359024,0.5829620957374573,-518.3167114257812,-0.0161490384489297,-0.170231819152832,41.0,188.04530334472656,0.0438195429742336,8192.0,189.4100036621093,-543.4256538901935,49.0,0.0294631794095039,0.1717026680707931,0.2000000029802322,-1.7720060348510742,0.9618886113166808,0.0003986154624726,-0.0218138732016086,-0.0147588141262531,0.5950635075569153,0.0235104728490114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750000,227.6489105224609,-0.5305081009864807,1.0798102617263794,0.2629030346870422,1.363997459411621,0.36539426445961,,,,,,,,,,,,,,,0.0261121597141027,0.137394830584526,0.2000000029802322,-1.7631773948669434,0.9556262493133544,0.0003934601263608,-0.0358429551124572,-0.0143335442990064,0.593163013458252,0.0228891409933567,,,,,,,,,297.0,-502.9256068539529,-482.9708862304688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753664,515.3718872070312,-0.0760935172438621,1.2711617946624756,0.2949398458003998,1.5666046142578125,0.4295178949832916,0.5675129294395447,1.3268723487854004,0.4175232946872711,0.57811039686203,-574.472900390625,-0.0167850423604249,-0.148658350110054,40.0,237.82920837402344,0.0431115552783012,8192.0,192.6699981689453,-538.1615771035813,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761856,406.901123046875,-0.4728995263576507,1.0985777378082275,0.651282787322998,1.409548282623291,0.5955718755722046,0.6006087064743042,1.295108437538147,0.4482067227363586,0.5808665752410889,-567.4303588867188,-0.0172358322888612,-0.3768033683300018,45.0,193.90708923339844,0.0459037832915782,8192.0,194.63999938964844,-540.2080039111371,49.0,0.0263902805745601,0.1800340265035629,0.2000000029802322,-1.7567883729934692,0.9601333141326904,0.0003883383469656,-0.0098144318908452,-0.0128764668479561,0.5917595624923706,0.0289359334856271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770048,162.08853149414062,-0.0178703814744949,1.1463669538497925,0.5450888276100159,1.2678018808364868,0.5888898968696594,0.6746222972869873,1.362254619598389,0.4403934776782989,0.5797027945518494,-614.8690795898438,-0.017858438193798,-0.1712300479412078,40.0,190.5977325439453,0.0436050705611705,8192.0,195.4499969482422,-549.1592236720239,49.0,0.0231697596609592,0.16259765625,0.2000000029802322,-1.7538907527923584,0.964208483695984,0.0003832501533906,-0.0041588144376873,-0.0093208728358149,0.5914536118507385,0.0269362572580575,30.0,14.073981285095217,4.0,10.708521842956545,4.0,2.349177837371826,0.5999999046325684,1.0908812284469604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778240,441.8908996582031,-0.4760597050189972,1.0470545291900637,0.7581763863563538,1.364342212677002,0.4388601183891296,0.5161475539207458,1.258689045906067,0.4154199659824371,0.5827868580818176,-511.6614990234375,-0.0161737371236085,-0.4224521517753601,46.0,178.17605590820312,0.0463876388967037,8192.0,188.82000732421875,-538.1129716986181,49.0,0.0302254445850849,0.1757097989320755,0.2000000029802322,-1.7549538612365725,0.962292492389679,0.0003781954874284,-0.032841358333826,-0.0172658544033765,0.5926509499549866,0.0229123178869485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786432,381.98052978515625,0.1309516727924347,1.1832691431045532,0.993989646434784,1.4687979221343994,0.4977254867553711,0.5507721900939941,1.2541600465774536,0.4274625778198242,0.583348274230957,-530.3167114257812,-0.0174888111650943,-0.1515718847513198,41.0,154.7261505126953,0.0439726635813713,8192.0,187.8800048828125,-522.8414222071398,49.0,0.0274807307869195,0.1791779845952987,0.2000000029802322,-1.7559480667114258,0.9522163271903992,0.0003731743781827,-0.0263205394148826,-0.0190550033003091,0.5918630957603455,0.0264322645962238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794624,42.17470932006836,-0.4174853563308716,1.2197651863098145,1.1796847581863403,1.6333521604537964,0.7051673531532288,0.6231648325920105,1.285250544548035,0.4377044141292572,0.5864757895469666,-567.18017578125,-0.0172586105763912,-0.1767851561307907,47.0,194.28309631347656,0.0468570105731487,8192.0,189.3800048828125,-544.9008840851532,50.0,0.0245028920471668,0.1510977894067764,0.2000000029802322,-1.749643325805664,0.9711301922798156,0.0003681868256535,-0.0067889131605625,-0.0091188391670584,0.5901988744735718,0.0192459877580404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800000,913.7738647460938,0.0255931112915277,1.245605230331421,0.5104169249534607,0.9844499826431274,0.3070089817047119,,,,,,,,,,,,,,,0.0246841553598642,0.1606770902872085,0.2000000029802322,-1.7452162504196167,0.9656439423561096,0.0003632328298408,-0.0177940502762794,-0.0120343547314405,0.5890815854072571,0.0210376121103763,,,,,,,,,250.3125,-489.5737416091749,-644.8364868164062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802816,132.98121643066406,-0.2244452685117721,1.1905784606933594,0.2907727658748626,1.160243034362793,0.3371385931968689,0.5862113237380981,1.2702038288116455,0.3984673321247101,0.5861338376998901,-538.6571044921875,-0.0165119413286447,-0.1324278116226196,44.0,135.23220825195312,0.045253936201334,8192.0,185.3300018310547,-545.5117934710664,49.0,,,,,,,,,,,30.0,13.876218795776367,4.0,10.765510559082031,4.0,2.314847946166992,0.5999999046325684,1.1016054153442385,,,,1.0,7.71049690246582,-1.0,7.7849555015563965,1.0,7.694907188415527,1.0,7.572353363037109,1.0,8.701854705810547,1.0,7.664778232574463,-1.0,7.69308614730835,1.0,7.835535049438477,1.0,7.658841133117676,1.0,7.462893486022949,1.0,7.287214279174805,1.0,8.361894607543945,1.0,7.657305240631103,-1.0,7.130802154541016,1.0,7.771958351135254,1.0,7.942780017852783,0.0,0.6743430495262146
811008,181.7866058349609,-0.2459941804409027,1.0695228576660156,0.5926929116249084,1.2902424335479736,0.471684068441391,0.5127100944519043,1.2581301927566528,0.412109762430191,0.5847355723381042,-507.45843505859375,-0.0174294393509626,-0.1311660408973693,45.0,156.03102111816406,0.046022355556488,8192.0,183.8600006103516,-541.3082212515312,50.0,0.0255113877356052,0.1375093013048172,0.2000000029802322,-1.7419309616088867,0.9632225036621094,0.0003583123907446,-0.0047148838639259,-0.0065125352703034,0.5881093740463257,0.0186014715582132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819200,30.41231918334961,-0.3716892600059509,0.888067901134491,0.8593031764030457,1.1667207479476929,0.5428751111030579,0.5994881987571716,1.3264286518096924,0.424323558807373,0.587327241897583,-579.7705078125,-0.0168148279190063,-0.1584578603506088,38.0,163.20138549804688,0.0428855642676353,8192.0,190.1100006103516,-529.2123401688341,50.0,0.0218883845955133,0.1223366484045982,0.2000000029802322,-1.7385733127593994,0.958698034286499,0.000353425508365,-0.0023452527821063,-0.0069692176766693,0.5869038105010986,0.0270336456596851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827392,145.5948028564453,-0.1970615237951278,1.1022731065750122,0.2400632500648498,1.148837924003601,0.4394386708736419,0.5740401744842529,1.2901655435562134,0.4218064844608307,0.5885347127914429,-552.8447875976562,-0.0167426690459251,-0.1853767484426498,43.0,169.22767639160156,0.0453380271792411,8192.0,198.0,-542.0837994640469,50.0,0.0277443826198577,0.1438337117433548,0.2000000029802322,-1.7340645790100098,0.9576424360275269,0.000348572153598,-0.0207435097545385,-0.0112302657216787,0.5855199694633484,0.0206408575177192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835584,733.5076293945312,-0.4054597318172455,1.1435493230819702,0.4055348634719848,0.9823173880577089,0.4031822383403778,0.6080700755119324,1.3474860191345217,0.4366965889930725,0.5873510837554932,-618.1445922851562,-0.0169651638716459,-0.1417224705219268,40.0,309.4242248535156,0.0436678044497966,8192.0,204.6499938964844,-541.8968699851325,50.0,0.0240157041698694,0.1733273267745971,0.2000000029802322,-1.7284576892852783,0.958176851272583,0.0003437523846514,-0.0231885574758052,-0.0168306101113557,0.5836194157600403,0.0225515738129615,30.0,13.625391960144045,4.0,10.782647132873535,4.0,2.3218977451324463,0.5999999046325684,1.100443720817566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843776,251.3465576171875,-0.0486565232276916,1.2524182796478271,0.8804479837417603,1.5182509422302246,0.5946060419082642,0.5913066864013672,1.2855684757232666,0.4303498268127441,0.5855969786643982,-563.2785034179688,-0.016869967803359,-0.133421704173088,40.0,216.02023315429688,0.0435556918382644,8192.0,201.6999969482422,-540.5003807868717,50.0,0.0306115187704563,0.1575362086296081,0.2000000029802322,-1.721330642700195,0.9714425206184388,0.0003389661433175,-0.037735354155302,-0.0191997420042753,0.5811353325843811,0.0178556554019451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
